AVGGIFT,HV1_log,IC1_transformed,IC5_transformed,gender,TARGET_D
13.5,7.080867897,14.91109475,4.166061286,Male,15
5.547619048,5.82008293,15.26153242,4.184645972,Female,5
25,6.152732695,13.98235979,4.157322099,Male,45
12.61538462,7.280697195,15.0687375,4.166874763,Female,20
6.125,7.271703707,16.56352677,4.169303132,Female,6
10,6.075346031,15.41252942,4.156381063,Male,15
14,6.033086222,14.89116832,4.13171873,Female,15
9.571428571,6.768493212,15.68835412,4.193107961,Female,10
11.5,5.834810737,14.18164863,4.13429559,Female,10
9.4,7.584773078,17.28345692,4.198914774,Male,15
13.8,6.665683718,14.77054601,4.215964281,Female,10
4.176470588,7.094234846,14.24693524,4.219584421,Female,5
10.5,6.595780514,17.10121922,4.190538806,Male,13
10.125,5.857933154,14.33312759,4.150114513,Female,20
11.08333333,6.115892125,13.54342221,4.122938176,Male,11
5.111111111,6.52649486,17.70923704,4.202385355,Male,6
12.33333333,6.052089169,14.62744719,4.127151019,Male,15
10.25,6.726233402,14.54448728,4.17278707,U,16
5.333333333,6.232448017,14.04937311,4.124603655,Male,5
11.66666667,6.431331082,13.91474578,4.05137283,Female,15
4.258064516,6.748759547,17.20797511,4.176618304,Female,5
18,6.403574198,15.0687375,4.145821027,Male,10
11.2,6.588926478,16.23098438,4.226671907,Female,20
20.66666667,6.08221891,12.06817806,3.974723726,Female,36
11.66666667,7.003974137,18.70158163,4.294707647,Female,17
7.052631579,6.077642243,14.93097136,4.158546045,Male,10
15,7.54802897,17.13185142,4.261744404,Male,15
25,6.823286122,9.584699913,4.009193764,U,25
10,5.802118375,13.05116011,4.146168626,Male,15
10.25,5.932245187,13.98235979,4.121925012,Female,10
10.5,7.007600614,13.86932951,4.193168222,Female,16
11.53846154,6.514712691,12.60429271,4.167230919,Male,14
15,6.167516491,15.84953936,4.186147934,Female,10
15,6.863803391,17.16237877,4.208148277,Male,10
5.571428571,6.206575927,15.88493918,4.171328948,Female,20
4.772727273,6.045005314,13.75456821,4.161172532,Female,5
8.571428571,7.705712824,18.98139471,4.199713413,Male,10
3.659090909,5.950642553,11.45324919,4.104464176,Female,3
13,6.661854741,13.70816434,4.229603962,Female,12
12.33333333,7.156956365,16.39886315,4.158719873,Male,10
11,7.306531399,18.2659173,4.212307109,Female,20
25,7.264030143,15.35623337,4.114577932,Female,20
12.42142857,6.946975992,17.68050362,4.18146736,Female,10
17.66666667,6.591673732,17.07048129,4.215683471,Female,40
10.18181818,6.33150185,14.56531008,4.180596356,Male,10
12.5,6.584791392,15.83178309,4.192546857,Female,21
14.4,5.983936281,14.29015237,4.132296031,Female,20
13.16666667,6.450470422,17.02417419,4.207536833,Male,10
14,7.560601163,15.41252942,4.166017742,Male,30
11.05882353,6.687108608,18.18450531,4.198324373,Female,14
15,6.300785795,15.37504194,4.154296345,Female,20
12.5,6.100318952,12.32738395,4.153681904,Female,10
5.625,6.152732695,15.43120882,4.141810426,Female,8
4.5,7.59739632,17.66610304,4.197978533,Female,5
3.297619048,7.390181428,16.93082794,4.17023117,Female,5
13.11111111,6.570882962,16.83648441,4.218006359,Female,10
7.772727273,6.525029658,14.6480503,4.201493793,Male,10
8.375,7.337587744,18.40005991,4.207929753,Female,20
12.33333333,6.102558595,13.51958419,4.157649715,Male,20
20,6.366470448,15.10766758,4.096117109,Female,20
4.9375,5.700443573,14.20347286,4.129205184,Male,4
6.705882353,6.431331082,15.33738126,4.134040313,Female,10
8.5,6.43775165,15.68835412,4.174419893,Female,11
15.66666667,6.21860012,15.68835412,4.165384544,Female,20
13,5.802118375,12.71202499,4.076760941,U,15
13.875,6.816735881,18.89323817,4.196124254,Female,30
9.25,6.996681488,16.465106,4.191293809,Male,25
14.33333333,7.680637428,17.44732111,4.191407501,Female,10
6.142857143,6.464588304,14.77054601,4.118691034,Male,10
6.666666667,7.638198244,17.31347285,4.197258747,Female,10
8.48,8.427706025,17.03963674,4.243665952,Male,10
14.22222222,6.606650186,19.16765708,4.225039958,Female,10
25,6.276643489,17.57921992,4.162559634,Male,30
8.333333333,6.356107661,15.81398899,4.145420698,Female,6
28,6.894670039,15.26153242,4.203372061,Female,28
8,6.148468296,14.22523492,4.146040002,Female,18.25
17,6.97634807,17.28345692,4.186376562,Female,20
9.166666667,6.745236349,15.50550297,4.182926518,Female,10
5.818181818,7.231287004,16.39886315,4.185440873,Female,10
10,6.135564891,13.51958419,4.136569574,Female,19
4.333333333,6.196444128,15.79615685,4.167058372,Male,10
15,6.091309882,13.6144764,4.117820873,Male,20
7.666666667,6.831953566,15.76037768,4.212067626,Male,10
7.545454545,6.186208624,14.83108698,4.142474857,Female,14
4.833333333,5.996452089,13.93735133,4.135030101,Female,5
13.33333333,5.768320996,11.73710972,4.11749706,Female,21
7.625,7.17395832,14.4816825,4.141209328,U,15
11.4375,7.016609684,15.5791307,4.19959967,Male,16
20,6.366470448,12.18460903,4.096270307,Male,25
2.8125,7.109879463,19.41063336,4.210464978,Female,1
9.666666667,6.525029658,16.49803755,4.181219173,Male,16
17.88888889,6.152732695,14.60678968,4.13830958,Male,25
12,8.331586244,19.47045578,4.294577578,Female,13
7.666666667,6.542471961,15.68835412,4.148069119,Male,9
2.883333333,6.234410726,13.22728763,4.087052239,Female,3
8.727272727,6.396929655,17.34338899,4.208200959,Male,15
18.75,6.80461452,16.62852505,4.229251115,Male,25
10,6.249975242,12.76527398,4.143016998,Male,5
4.407407407,6.673297968,19.28989357,4.225644424,U,10
4.3125,6.070737728,13.68485322,4.122673985,Male,4
7,6.32256524,15.68835412,4.194536935,Female,15
5.076923077,8.267448958,18.70158163,4.305439649,Male,9
13,7.664815785,20.07231081,4.264414382,Female,22
20,6.317164687,14.85116474,4.172075796,Female,20
4.25,6.03068526,12.79174751,4.102509624,Male,5
9,6.434546519,13.70816434,4.162660495,Female,10
9.4,5.525452939,12.73870011,4.110292368,Female,25
13.875,5.587248658,10.8446566,3.999558018,Male,25
6.333333333,6.66057515,13.68485322,4.166278763,Female,5
30.28571429,6.809039306,18.14353293,4.238549209,Female,42
4.037037037,6.658011046,13.54342221,4.11586541,Male,5
6,6.224558429,15.41252942,4.168698072,Female,9
10.5,6.801283034,18.31980326,4.200603116,Female,15
12.5,6.06610809,13.02564152,4.10927588,Male,15
20,7.116394144,17.35830989,4.251340208,Female,35
7.75,7.519692404,20.55519011,4.254969044,Male,10
6.75,6.561030666,13.4476017,4.178198517,Female,9
20,6.156978986,13.4476017,4.137718539,Female,10
5.777777778,7.205635176,12.97432838,4.201773171,Female,5
5.2,7.065613364,18.23885825,4.221159945,Male,7
9.214285714,5.693732139,11.67509023,4.099651567,Male,11
6.852941177,7.221105098,16.709096,4.242692964,Female,8
7.619047619,6.206575927,13.98235979,4.118305038,Female,10
25,7.705262475,19.10596327,4.218999589,Female,25
12.5,6.765038977,18.23885825,4.215704557,Male,11
7.611111111,6.327936784,15.35623337,4.173402064,Male,10
8.333333333,6.34738921,13.59086772,4.154692252,Male,12
7.666666667,7.626082758,18.50602228,4.207604939,Female,7
6,7.071573364,19.08117644,4.194715353,Male,5
20,7.294377299,18.88057871,4.224981905,Female,10
15,6.525029658,16.62852505,4.204279973,Male,25
10.35714286,6.745236349,14.75026207,4.182653152,Female,15
7.25,6.426488457,15.79615685,4.162481128,Male,17
5.840909091,8.517193191,18.43993452,4.295529487,Female,9
7.875,6.21860012,13.15233303,4.106442467,Female,10
13.82352941,5.948034989,14.37586418,4.176409292,Male,15
15.4,8.082711134,14.77054601,4.232746191,Female,35
12.125,6.892641641,18.17086775,4.225168852,Female,15
4.727272727,5.693732139,11.15629084,4.102564321,Female,3
11.08333333,7.941295571,18.77870193,4.24665793,Female,20
5,6.546785411,16.44859297,4.164207404,Female,5
9.923076923,8.652597828,19.82205189,4.339293995,Female,15
7.2,5.988961417,13.59086772,4.153052155,Male,7
5.875,6.167516491,14.46063421,4.136165581,Female,10
12.5,7.097548851,18.07484437,4.211864018,Female,15
4.344827586,6.625392368,15.37504194,4.154871778,Female,4
10,6.546785411,15.65210641,4.171484935,Female,11
12.5,6.747586527,16.12864888,4.223892475,Female,25
11.44444444,6.835184586,16.993168,4.208718919,Female,15
22.5,6.562444094,16.36554947,4.176469048,Female,10
14,8.102586425,18.89323817,4.248688367,Female,25
8.4,6.50578406,12.92264184,4.077182124,Male,15
7.076923077,7.277938573,20.2836086,4.251159143,Male,13
8.2,6.278521424,15.35623337,4.14863727,Female,9
5.304347826,6.59441346,16.29853151,4.181381509,Female,7
15,7.381501895,15.20417629,4.15919371,Female,20
11.14285714,6.035481433,13.89207201,4.122440412,Female,14
10.46153846,7.105786129,17.79490154,4.25518227,Female,25
13,6.816735881,14.46063421,4.180124614,Female,20
18.2,6.785587645,13.35050837,4.05024305,Male,27
16.33333333,6.350885717,16.88378245,4.161986463,U,16
10.75,7.788626066,19.27773801,4.196826319,Female,10
10.5,6.03787092,13.63800982,4.127929044,Female,20
15.5,8.517193191,17.94991499,4.308038393,Female,17
15,6.551080335,13.84651779,4.174460422,Male,23
14.75,8.153925132,19.72949156,4.25950467,Female,17
4.416666667,6.836259277,17.14712815,4.208336313,Female,3
8.729166667,6.751101469,16.1457906,4.209279178,Female,12
5.448275862,6.520621128,16.91517397,4.175036427,Male,5
6.3,7.580699752,14.6480503,4.204513577,Male,5
5.764705882,6.606650186,17.0550724,4.191974262,Male,10
10.46153846,7.086737935,15.83178309,4.198824774,Female,10
11.625,7.400620577,16.1457906,4.192581467,Male,12
5.8,7.398174093,15.0687375,4.20073194,Female,11
14.8,6.781057626,15.83178309,4.156463701,Female,25
7.62962963,5.746203191,11.42092707,4.08516974,Female,5
12.75,6.385194399,13.89207201,4.146643353,Male,25
5.166666667,6.091309882,13.49566852,4.177094635,U,12
8.2,6.089044875,15.6702501,4.170995477,Male,8
5.615384615,5.908082938,12.32738395,4.108773263,Female,7
7,6.945051064,15.22334023,4.161489725,Female,10
5.1,8.002694162,15.12706208,4.232818175,Male,5
12.16666667,7.288244401,10.70095791,4.169207804,Female,15
8.787878788,5.220355825,14.89116832,4.138474014,Female,10
11.56,6.849066283,17.2231224,4.189876252,Female,15
3.956521739,6.652863029,14.02710128,4.19118876,Female,6
9.5,6.856461985,16.48158747,4.189494639,Female,10
5.181818182,6.74051936,18.95628869,4.216433026,Male,6
7.7,5.869296913,14.33312759,4.116013125,Male,10
9.75,7.648739789,19.27773801,4.290841949,Male,12
14,6.340359304,15.95529329,4.203293445,Male,20
10.36363636,6.573680167,16.57982202,4.193185434,Female,15
7.333333333,6.678342115,16.26482473,4.214687827,Female,20
11.9,5.886104031,12.29906794,4.093855687,Female,21
8,6.37331979,14.13781194,4.229350277,Female,17
17,6.327936784,13.66146857,4.117594292,Male,25
15,7.595889918,15.35623337,4.179921847,Female,35
9.764705882,7.70210434,17.57921992,4.219550505,Female,20
8.454545455,6.602587892,18.54545572,4.168687429,Male,10
8.533333333,7.914983006,18.19812308,4.210295302,Female,12
9.142857143,6.784457063,20.60866419,4.243595592,Female,21
4.125,7.067319849,15.74243025,4.215570945,Female,3
8.95,7.89319887,19.27773801,4.254813692,Male,10
6.666666667,6.142037406,13.22728763,4.17444016,Female,20
7.444444444,6.295266001,13.15233303,4.117009777,Female,11
12,7.588829878,16.80481043,4.170901517,Female,17
10.6,5.973809612,15.59743521,4.13109511,Male,11
17.83333333,7.074116816,17.79490154,4.210154937,Female,25
20,6.935370446,16.9464542,4.256318427,Female,30
9,6.54534966,16.51445638,4.17064012,Female,31
9.238095238,6.49375384,15.74243025,4.162727687,Female,14
14.22222222,6.156978986,14.68909475,4.13429559,Female,17
12.25,7.681099002,16.16289778,4.263864658,Female,25
5.285714286,5.66296048,11.12242125,4.073456508,Female,5
8.2,7.666221926,17.29847741,4.21675369,Male,5
6.375,6.966024187,16.05973306,4.21886313,Male,10
20,7.608870629,18.70158163,4.199883813,Female,20
12,7.508238775,19.03141324,4.232035743,Male,25
20,6.695798917,16.80481043,4.18274749,Male,25
28,6.797940413,16.91517397,4.236240483,Female,100
450,7.63385356,18.31980326,4.221633497,Male,20
15,7.933438388,17.96387923,4.236455098,Female,15
7.846153846,6.426488457,13.73140249,4.16917601,Female,10
2.439814815,6.270988432,14.41836535,4.149052223,Female,2
4.714285714,6.190315406,15.33738126,4.134691641,U,5
20.17647059,7.677400431,13.95988917,4.164956852,Female,15
9.5,6.317164687,15.26153242,4.163007246,Male,15
9.36,7.270312886,19.50617712,4.211769357,Male,5
5.785714286,6.514712691,15.56078545,4.135001932,Female,15
14.88888889,6.529418838,17.56465862,4.183789465,Female,15
8.666666667,6.17586727,14.18164863,4.140860672,Female,9
16.25,8.649623979,18.5191849,4.296190874,Male,25
14.4,6.839476438,18.14353293,4.225791809,Female,3
50,6.599870499,15.12706208,4.112013833,Female,50
8.5,6.222576268,14.07157963,4.177992339,Female,10
4.923076923,6.308098442,13.47167456,4.113712278,Female,5
5.6,6.338594078,13.6144764,4.147065193,Male,5
25,6.796823718,17.99174486,4.201749252,Female,25
10,7.963807953,15.14640994,4.252161064,Male,15
10.22222222,7.19518732,16.05973306,4.195628507,Male,15
28.75,7.574045005,19.22896523,4.279147568,Female,50
8.277777778,6.478509642,13.1019253,4.125031845,Female,5
7.166666667,6.086774727,13.30147137,4.09894111,Male,8
6.181818182,7.284820913,15.31848535,4.218671799,Male,10
20,6.514712691,16.29853151,4.150574013,Male,20
6.04,7.206377291,16.8206617,4.188968939,Female,5
9,7.305188215,17.13185142,4.133314143,Male,5
11.25,6.368187186,13.75456821,4.148385089,Female,25
15,6.656726524,18.10238041,4.224159365,Female,20
5.727272727,6.09356977,14.70953677,4.165132503,Male,10
29.57142857,5.888877958,11.64385853,4.103526807,Female,30
13.06666667,8.252185436,18.34663126,4.285429736,Female,17
3.939393939,6.7310181,15.44984564,4.18379881,Male,5
5.428571429,6.577861358,15.5791307,4.166050402,Female,8
6.111111111,6.807934944,13.73140249,4.104446214,Male,13.92
5.428571429,8.338783971,20.06106808,4.274213023,Female,5
13,7.26612878,15.16571141,4.134437183,Female,5
11.5,7.060476366,18.31980326,4.219006408,Female,23
4.5,6.22059017,13.49566852,4.119363691,Female,5
12.5,6.748914038,15.97288437,4.190689992,Female,15
7,7.996653875,15.37504194,4.05468127,Male,12
4.431034483,7.750184162,18.54545572,4.220556678,Male,5
9.555555556,7.358193753,17.20797511,4.243400501,Female,15
5,6.570882962,12.94853219,4.124112489,Male,5
25,7.218909708,14.99030523,4.198357255,Female,25
10,5.973809612,13.56718319,4.128776322,Female,15
7.375,6.507277712,14.70953677,4.167101532,Female,30
10,6.616065185,16.61232102,4.172179148,Female,12
4.222222222,6.770789424,15.6702501,4.181524558,Male,10
10.6875,6.244166901,14.77054601,4.165636047,Female,10
5.2,6.444131257,17.55007401,4.179709041,Male,7
7.5,6.070737728,13.02564152,4.018396902,Male,14
3.055555556,7.760893196,19.87947379,4.35527612,Female,4
13,6.985641818,19.82205189,4.284039121,Male,5
5,6.222576268,12.94853219,4.120461018,Female,5
3.190476191,6.470799504,13.84651779,4.140241369,Male,3
7.778333333,6.126869184,13.15233303,4.081386392,Male,10
14.69230769,6.388561406,14.37586418,4.143096134,Female,20
6.2,7.192182059,20.65124704,4.236042885,Female,6
4.428571429,6.784457063,14.15976181,4.170755207,Female,3
12.5,7.051855623,15.84953936,4.189627905,Female,18
20,7.020190708,17.16237877,4.166050402,Female,20
3.722222222,5.713732806,14.41836535,4.159550729,Male,5
11.25,6.933423026,17.90789564,4.173973144,Female,10
9.266666667,5.288267031,13.00003121,4.109448738,Female,9
9.5,6.109247583,15.18496677,4.156451899,Female,13
5.25,6.452048954,14.35452552,4.128553914,Male,10
5.5,7.284820913,14.85116474,4.291915075,Female,13
17.5,6.670766321,17.26841128,4.197192328,Female,20
14.33333333,8.235360644,18.66278814,4.325424528,Female,17
11.1,6.068425588,12.49486195,4.107095164,Female,25
11.25,6.059123196,13.30147137,4.143884673,Male,10
10,6.849066283,17.9778225,4.187503847,Female,10
46.33333333,6.520621128,15.29954541,4.138350709,Male,100
13.57142857,8.278428259,13.25210023,4.190925713,Male,10
12.625,7.094234846,18.61081805,4.224917365,Female,10
9,6.154858094,13.89207201,4.130278215,Male,12
7.533333333,6.142037406,13.49566852,4.137759867,Female,5
25,8.427706025,20.714798,4.292568544,Female,25
7.769230769,6.898714534,18.3733833,4.205296457,Female,8
13,6.391917113,17.41774799,4.204676809,Female,30
3.117647059,6.356107661,15.9727901,4.188566344,Female,4
17.33333333,6.907755279,14.77054601,4.196642868,Male,48
20,6.476972363,14.60678968,4.161941391,Female,25
13,5.860786223,13.30147137,4.101576211,Male,16
19.28571429,6.139884552,14.46063421,4.140092809,Female,25
41.83333333,7.189922171,19.10596327,4.206822998,Female,100
9,6.317164687,14.07157963,4.136694682,Female,15
12.92857143,5.549076085,14.35452552,4.153234153,Male,11
5.5625,6.520621128,18.12983553,4.173166699,Male,5
20,6.748914038,15.97288437,4.190689992,Female,10
21.66666667,6.383506635,14.81095815,4.084438467,Female,25
13.33333333,7.295056416,17.40292509,4.17115191,Female,20
4.278688525,6.826545224,15.18496677,4.135044183,Female,3
9,7.170119543,19.65950792,4.268618439,Female,19
9.666666667,7.143617603,18.64982203,4.195636928,Female,10
25,7.374001859,13.54342221,4.290950138,Male,20
9,7.974876901,17.34338899,4.211681906,Female,15
27.27777778,6.998509642,17.0550724,4.176100062,Male,38
8.941176471,6.343880434,14.91109475,4.181524558,Female,12
14.35869565,6.309918278,14.31167001,4.222065223,Female,15
7.516666667,6.501289671,16.74111725,4.199859486,Male,10
6.111111111,5.869296913,13.35050837,4.117723817,Female,9
10.41463415,7.464509835,16.8206617,4.139876398,Male,10
18.75,7.218176838,14.20347286,4.070231572,Female,25
5.9375,6.543911846,15.00998552,4.165985074,Male,10
10.77777778,6.551080335,16.34884404,4.1894235,U,10
9.166666667,6.34738921,14.18164863,4.167069163,Male,10
9.125,8.411832676,13.89207201,4.197962038,Male,10
3.8125,7.641564441,13.12717347,4.07099876,Male,4
12.07692308,6.302618976,14.33312759,4.128345973,Male,5
5.727272727,5.958424693,13.20238937,4.06334358,Female,6
3.966666667,6.638567789,13.68485322,4.201205701,Female,3
9.714285714,6.173786104,12.46723114,4.112739714,Female,12
19.66666667,6.329720906,15.37504194,4.139632478,Male,26
13.66666667,5.789960171,13.93735133,4.160899975,Male,15
10.28571429,6.182084907,12.29906794,4.106672173,Male,15
7.166666667,6.563855527,17.83743658,4.206975264,Female,5
18.33333333,8.080237416,20.27259546,4.264423224,Female,25
15.14285714,8.321664807,19.25338182,4.291794566,Female,17
9.3,6.829793738,17.8656847,4.159504722,Male,11
11,6.817830571,15.72444399,4.208793784,Female,25
3.491935484,7.818430272,18.12983553,4.261630856,Male,25
9.714285714,5.82008293,13.66146857,4.09577175,Female,15
12.33333333,5.874930731,13.86932951,4.094381057,Female,25
11,6.609349243,16.96205289,4.167446247,Male,25
5.321428571,7.233455419,14.31167001,4.241351927,Female,5
9.9375,7.126087273,20.51221228,4.252658397,Female,12
35,6.869014451,16.89949218,4.205758936,Female,40
11.66666667,6.104793232,14.62744719,4.251118864,Female,10
7.307692308,7.754910272,15.63392285,4.287891525,Male,10
20.83333333,7.508238775,14.77054601,4.193262853,Female,45
9,7.796469243,16.05973306,4.171453755,Female,20
15,6.34738921,15.33738126,4.137110789,U,15
7.1,7.177018766,18.386731,4.247130027,Female,20
6.578947368,6.156978986,15.43120882,4.146207187,Female,10
11.11111111,6.553933404,15.48699248,4.182473698,Female,15
103.5714286,7.97590836,19.41063336,4.284934848,Male,75
2.260869565,5.480638923,13.93735133,4.137870007,Female,2
3.25,8.083945702,16.05973306,4.230796225,Male,9
5.166666667,7.512617545,14.95079844,4.166799076,Female,5
5.133333333,6.298949247,15.88493918,4.179873517,Male,5
20,7.951911382,17.43254663,4.188081345,Female,20
9.8125,6.625392368,16.24792133,4.181027895,Female,10
9.055555556,6.570882962,16.11147243,4.160683757,Female,15
4.166666667,7.323830566,18.71447803,4.224865706,Female,4
6,6.086774727,15.0687375,4.163742123,Female,5
3.444444444,6.188264123,10.70095791,4.112941547,Male,3
8.25,5.826000107,12.03875236,4.030010354,Female,10
13,6.32256524,15.29954541,4.166115693,Female,23
15,7.718685495,14.13781194,4.213180775,Male,25
8.105263158,6.519147288,11.94969013,4.105537314,Male,18
8.714285714,6.561030666,16.28169473,4.17639933,Female,8
4.333333333,6.88550967,17.46207153,4.242589153,Female,3
19.85714286,8.168769824,19.27773801,4.257839107,Female,40
9.785714286,7.712443834,19.05632656,4.22360532,Female,10
8.2,6.517671273,13.02564152,4.145911241,Female,10
8.055555556,7.383989458,15.65210641,4.207997617,Female,9
6.909090909,6.336825731,11.91973624,4.065123064,Female,8
13.14285714,7.998671361,19.14302616,4.287629602,Female,5
13.4,6.781057626,15.43120882,4.186723204,Female,15
13,8.123557835,20.08354117,4.22092574,Male,26
11.5,5.746203191,15.02961748,4.179194758,Female,21
7.333333333,8.164510269,20.714798,4.267681204,Male,7
10.5,7.584264818,16.57982202,4.24753745,Male,12
15,6.49677499,17.52083447,4.199948658,Female,20
16.5,7.257002707,17.26841128,4.258661253,Female,25
9.928571429,7.432483808,19.68289007,4.252275663,Female,15
5.484848485,6.315358002,11.01970324,4.016760642,Female,5
25,6.783325201,14.79077793,4.132712894,Male,100
3.14893617,6.086774727,13.54342221,4.154752124,Male,4
5.56097561,6.434546519,13.6144764,4.187268401,Male,7
12.85714286,6.901737207,17.59375798,4.203317036,Female,20
22.5625,7.102499356,15.26153242,4.157813187,Male,35
12.5,6.735780014,16.57982202,4.193047668,Male,20
25,7.739794458,15.14640994,4.16842104,Male,25
7.714285714,7.053585727,16.48158747,4.23575746,Female,10
7,6.922643891,18.17086775,4.208486512,Male,10
6.333333333,6.257667588,12.12664522,4.104535999,Male,15
20,6.095824562,11.3557905,4.151844002,Female,25
10.6,6.720220155,16.1457906,4.199331102,Female,15
8,6.605297921,16.05973306,4.15917064,Female,10
10,5.624017506,12.3555829,4.048393986,Female,15
5.947368421,6.376726948,15.92018998,4.213854724,Male,6
12.22222222,7.043159916,18.43993452,4.230784001,Male,21
10.14285714,6.120297419,13.39921671,4.175147258,Male,12
6.105263158,6.532334292,16.5308441,4.181629347,Male,6
20,6.775366091,16.00767495,4.185707682,Female,25
3.818181818,7.533158807,17.80910171,4.274673008,Male,5
7.4,6.603943825,16.72512129,4.200957026,U,10
8.75,6.563855527,16.21401371,4.216969259,Male,8
37.5,6.406879986,15.41252942,4.172529863,Male,30
9.166666667,6.733401892,17.49150056,4.186568258,Male,10
5.266666667,6.850126166,16.96205289,4.173064219,Female,5
6,6.809039306,16.24792133,4.213969027,Male,15
9.888888889,7.065613364,14.79077793,4.181228728,Female,15
15,6.293419279,12.41163425,4.125092896,Female,15
15,6.688354714,17.78067943,4.231229262,Male,15
8,6.246106765,14.66859938,4.155575312,Male,10
7.333333333,5.998936562,15.79615685,4.164229515,Female,15
14.62347826,6.747586527,18.67573674,4.196141021,Male,20
28.04166667,8.074960359,20.77796602,4.23407007,Female,25
12.6,6.606650186,15.24245885,4.188763346,Male,23
23.83333333,6.278521424,13.20238937,4.135830234,Female,47
16.85714286,6.618738984,15.63392285,4.186019702,Male,20
23,7.54802897,16.54720085,4.212950398,Male,23
9.571428571,6.357842267,16.64469895,4.1931424,Female,15
11.72727273,6.253828812,11.97950981,4.081300597,Male,10
6.366666667,6.839476438,15.77828648,4.2057897,Female,4
15,6.82437367,12.09747523,4.229362666,Male,10
10,6.742880636,18.0056464,4.231095269,Male,15
9.884615385,5.940171253,14.89116832,4.132741592,Female,10
10.8,6.777646594,16.54720085,4.173258855,Male,20
10,6.146329258,12.97432838,4.132698543,Female,15
20,6.958448393,18.22529948,4.227260976,Male,20
18.95833333,6.396929655,14.02710128,4.123480348,Female,30
12,7.177018766,17.1776034,4.154079843,Female,12
12.6,5.857933154,12.18460903,4.100580462,Male,20
8.428571429,6.517671273,14.99030523,4.148372466,Male,8
20,7.772752716,17.46207153,4.244135606,U,8
100,8.589885877,20.50144002,4.301259281,Female,10
10.33333333,6.817830571,15.72444399,4.208793784,Female,10
7.84375,7.750184162,18.04722683,4.216048383,Female,11
15,8.35678967,17.56465862,4.281383667,Male,15
12.61111111,6.326149473,13.93735133,4.134621011,Male,20
6.6,6.447305863,16.56352677,4.155230024,Male,6
6.285714286,6.502790046,14.18164863,4.156876032,Male,7
10,5.717027701,13.02564152,4.094923652,Female,20
18.33333333,7.006695227,15.88493918,4.210707971,Female,10
15,6.33150185,14.95079844,4.136179534,Male,15
5.5,5.84932478,13.49566852,4.091236361,Female,6
15,6.173786104,14.41836535,4.156617019,Female,10
4.923076923,5.958424693,12.94853219,4.149165144,Male,5
15,7.691200098,20.3384984,4.237435607,Male,10
19.92307692,6.356107661,14.18164863,4.161081749,Male,30
10.61111111,5.673323267,11.3557905,4.09998674,Female,10
10,7.082548569,17.63723372,4.225246115,Male,10
9.6875,7.349230825,18.75306377,4.210177112,Female,10
6,7.013915475,19.6360711,4.260285914,Female,6
9,7.032624261,19.65950792,4.219367176,Male,12
9.173913044,6.968850378,14.72992576,4.174115478,Male,15
5.5,8.526152933,19.75271153,4.314903628,Female,3
20,7.094234846,20.21735214,4.241158151,Female,35
14.82352941,6.410174882,13.86932951,4.17423734,Male,22
4.066666667,6.913737351,14.99030523,4.220576841,Male,4
5.625,6.289715571,14.70953677,4.140065779,Female,11
11.22222222,6.514712691,14.91109475,4.237659269,Male,16
8.833333333,7.146772179,17.73788071,4.19139876,Female,12
10.75,7.622663951,15.86725799,4.172776793,Female,20
13,6.609349243,15.72444399,4.224794633,Female,10
20,7.207859871,16.67695692,4.249683768,Female,20
13.46666667,7.072421901,17.9778225,4.193632018,Female,15
14.5,6.799055862,15.50550297,4.198488685,Male,25
9.722222222,5.891644212,13.39921671,4.103436313,Male,10
8.388888889,5.926926026,13.17740476,4.092444244,Female,8
7.272727273,6.244166901,13.25210023,4.143583004,Female,10
22.5,6.792344427,17.44732111,4.180577139,Female,30
8.533333333,7.216709487,19.41063336,4.233129544,Female,10
12.375,7.594884387,16.465106,4.204482458,Female,13
10.8,5.111987788,8.520087086,4.080396376,Female,10
9.25,6.242223265,14.0937213,4.146489591,Male,10
17.5,6.97634807,16.34884404,4.244886967,Female,15
10,7.737180078,20.18406294,4.237458568,Male,15
13,7.22329568,19.22896523,4.222620606,Female,15
6.666666667,7.077498054,16.02506337,4.177874358,Female,7
5.166666667,5.707110265,13.05116011,4.137401227,Male,5
15,6.946975992,18.36001674,4.211689196,Male,20
13,7.854381211,18.76589138,4.227109268,Male,20
15,5.948034989,13.73140249,4.112419488,Female,15
7.636363636,6.450470422,14.85116474,4.169186609,Female,11
9.913043478,6.735780014,17.96387923,4.188915342,U,5
5.4,7.323830566,16.54720085,4.201093465,Female,6
6,6.529418838,15.10766758,4.192961479,Male,7
8,7.153833802,14.95079844,4.05892934,Female,10
13.65217391,7.570958583,17.53546599,4.157544508,Female,20
20.58333333,7.237059026,17.25334038,4.244033218,Female,15
15,6.306275287,14.58607743,4.161285913,Male,21
4.5,6.748914038,11.22348979,4.116340764,Male,5
39,6.049733455,15.22334023,4.145485357,Male,44
6,6.56948142,15.33738126,4.201277794,Female,7
10.04545455,7.183870715,16.85227869,4.263226968,Female,13
9.8125,6.282266747,14.20347286,4.203025735,Male,15
9.166666667,6.049733455,14.37586418,4.177923531,Male,10
8.4,7.11395611,18.04722683,4.205056754,Female,5
10.27272727,6.063785209,13.68485322,4.094788216,Male,13
11.2,5.736572297,14.18164863,4.121690037,Female,17
15.33333333,8.278174291,17.78067943,4.274265128,Female,18
5.571428571,6.196444128,14.54448728,4.140484079,Male,13
13.25,7.531016332,19.09357771,4.226168965,Female,11
