client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
8730454,9.0,116.0,70.0,M,2.0,30534.05,4.0,7.0
8587014,9.0,118.0,53.5,F,2.0,48652.53,2.0,5.0
5089801,14.0,177.0,34.5,M,2.0,27317.89,1.0,4.0
760259,14.0,169.0,41.5,M,2.0,124817.0,5.0,8.0
1912452,8.0,97.0,41.5,U,2.0,43831.509999999995,2.0,5.0
9589670,12.0,155.0,48.5,M,2.0,250644.25,5.0,8.0
311194,6.0,76.0,64.0,U,2.0,1381897.7,4.0,7.0
5996516,14.0,171.0,64.0,M,2.0,411617.49,5.0,8.0
5280789,13.0,167.0,33.0,F,2.0,44042.64,4.0,8.0
68963,31.0,373.0,56.5,M,3.0,100637.5,6.0,9.0
460912,5.0,60.0,79.5,U,2.0,28908.67,4.0,7.0
5581728,7.0,85.0,37.0,U,2.0,56495.67999999999,2.0,5.0
6736331,11.0,142.0,60.0,F,3.0,36875.909999999996,0.0,3.0
41516,8.0,106.0,55.0,F,2.0,139892.15,2.0,5.0
9473567,5.0,61.0,61.5,U,2.0,271912.94,2.0,5.0
1678102,7.0,86.0,26.0,U,2.0,66595.88,1.0,5.0
9681414,15.0,189.0,47.5,M,2.0,49025.67,1.0,4.0
9875372,27.0,327.0,68.5,F,2.0,41048.3,4.0,7.0
8008116,14.0,171.0,23.0,F,2.0,35857.33,0.0,3.0
2921094,11.0,142.0,55.0,F,3.0,84381.67,3.0,6.0
1905757,4.0,58.0,24.0,U,2.0,43279.5,4.0,7.0
1409010,5.0,60.0,57.0,M,2.0,103793.04,5.0,8.0
2016479,7.0,90.0,30.5,U,2.0,86807.9,6.0,9.0
6689315,49.0,593.0,68.0,M,3.0,1688297.79,6.0,9.0
1008127,23.0,286.0,75.5,F,3.0,2492499.41,6.0,9.0
6229378,23.0,279.0,48.5,M,2.0,67669.07,2.0,5.0
1649310,21.0,253.0,54.5,F,3.0,150278.01,2.0,5.0
6011199,19.0,234.0,63.5,M,2.0,25787.62,0.0,3.0
9847076,18.0,222.0,40.5,M,2.0,146433.91999999998,6.0,9.0
4122372,18.0,221.0,37.5,F,2.0,47915.59,1.0,4.0
5727347,18.0,216.0,47.5,M,2.0,69958.73999999999,2.0,5.0
7291574,17.0,215.0,56.0,M,3.0,88188.07,5.0,8.0
2850387,17.0,213.0,44.5,M,3.0,1796841.72,6.0,9.0
644936,6.0,73.0,36.5,U,2.0,34395.02,5.0,8.0
3019314,14.0,179.0,46.5,M,2.0,30540.18,0.0,3.0
7209588,10.0,124.0,22.5,M,3.0,33834.619999999995,2.0,5.0
4574839,7.0,89.0,31.0,U,2.0,25576.57,6.0,9.0
3017951,33.0,399.0,66.0,M,3.0,307872.39999999997,6.0,9.0
283311,15.0,185.0,63.0,M,2.0,80936.11,2.0,5.0
3319823,4.0,58.0,26.0,U,2.0,32960.02,1.0,4.0
5153744,10.0,121.0,43.0,M,2.0,155391.59999999998,0.0,3.0
9649288,7.0,85.0,32.5,U,2.0,29467.96,2.0,5.0
3563974,9.0,110.0,53.0,F,2.0,40174.28999999999,1.0,4.0
7262345,4.0,57.0,24.5,U,2.0,37194.17,1.0,4.0
5816546,14.0,174.0,31.5,F,2.0,39724.79,0.0,3.0
583570,4.0,58.0,47.5,U,2.0,29936.78,0.0,3.0
1708174,3.0,47.0,52.5,U,2.0,446997.08999999997,1.0,4.0
3646492,4.0,56.0,51.0,U,2.0,91013.88,3.0,6.0
2512034,14.0,173.0,48.0,F,2.0,75539.97,1.0,4.0
8843028,21.0,253.0,63.0,M,3.0,153444.84,6.0,9.0
6229916,7.0,92.0,33.5,U,2.0,28955.73,6.0,9.0
6134894,9.0,118.0,32.5,M,2.0,84475.91,0.0,3.0
96548,14.0,173.0,63.0,F,3.0,44508.44,1.0,4.0
6441229,7.0,85.0,19.5,U,3.0,71159.98,4.0,7.0
4620465,4.0,58.0,36.0,U,4.0,123056.91,2.0,5.0
7444846,11.0,143.0,65.5,F,2.0,31873.109999999997,2.0,5.0
83585,5.0,60.0,33.5,U,3.0,69290.65,6.0,9.0
8639504,18.0,220.0,38.0,M,2.0,49827.84,1.0,4.0
9989637,26.0,318.0,50.5,F,4.0,484391.91,6.0,9.0
9387217,6.0,72.0,24.5,U,3.0,73006.78,6.0,9.0
4751846,10.0,121.0,31.0,U,2.0,98863.53,1.0,4.0
7416764,27.0,325.0,22.0,M,3.0,44047.53999999999,6.0,9.0
6766787,15.0,183.0,54.5,F,2.0,175004.69,0.0,3.0
7142957,6.0,80.0,28.0,U,2.0,29308.57,0.0,3.0
4602276,5.0,60.0,38.5,U,2.0,33763.86,1.0,4.0
8237903,8.0,106.0,35.0,F,2.0,37660.36,0.0,3.0
291411,16.0,202.0,52.5,F,2.0,37312.2,5.0,8.0
2334179,16.0,201.0,61.0,F,3.0,99695.91,0.0,3.0
3421186,8.0,101.0,53.0,U,2.0,52059.89,3.0,6.0
524481,6.0,79.0,33.5,U,2.0,125443.49,6.0,9.0
4494418,6.0,80.0,35.0,U,3.0,101095.51,5.0,8.0
6155735,14.0,178.0,34.0,M,2.0,39198.1,0.0,3.0
4851372,15.0,190.0,35.0,M,2.0,75182.1,0.0,4.0
5105821,8.0,107.0,36.5,F,2.0,137761.4,6.0,9.0
6055104,17.0,205.0,55.0,F,2.0,78135.76,6.0,9.0
9948844,3.0,45.0,59.5,U,2.0,51704.16,5.0,8.0
5586641,24.0,295.0,62.0,F,2.0,194190.33000000002,3.0,6.0
8201583,22.0,272.0,71.5,F,2.0,58551.81,4.0,7.0
2837772,21.0,260.0,64.5,M,2.0,33853.04,5.0,8.0
6518049,21.0,254.0,57.5,F,2.0,111681.45999999999,0.0,3.0
2351335,20.0,246.0,58.0,F,2.0,66937.48,0.0,5.0
4258976,20.0,246.0,44.5,F,4.0,356903.27999999997,6.0,9.0
6330539,14.0,178.0,68.0,F,2.0,65340.259999999995,1.0,4.0
7810598,6.0,74.0,20.0,U,2.0,28240.07,0.0,3.0
6256285,6.0,80.0,30.5,U,3.0,83380.87,6.0,9.0
5090620,17.0,213.0,61.5,M,2.0,145136.44,3.0,6.0
4264084,5.0,68.0,35.5,M,3.0,48363.09,6.0,9.0
372207,5.0,65.0,23.5,U,2.0,87869.61,0.0,3.0
5005971,4.0,59.0,47.5,U,2.0,39391.11,6.0,9.0
2090574,10.0,127.0,33.0,F,2.0,37724.67,1.0,4.0
4156324,8.0,98.0,35.5,U,2.0,41515.83,1.0,4.0
7855457,7.0,91.0,34.0,U,2.0,53293.479999999996,2.0,5.0
4232774,7.0,88.0,25.0,U,2.0,26758.579999999998,1.0,4.0
3540899,5.0,65.0,23.0,U,2.0,36567.03,1.0,4.0
1554927,11.0,137.0,61.0,M,2.0,37671.99,1.0,4.0
8402368,10.0,126.0,25.0,F,2.0,39550.82,6.0,9.0
9689259,8.0,106.0,53.0,F,2.0,60569.32,6.0,9.0
9303642,19.0,229.0,60.0,M,2.0,762067.29,3.0,6.0
5555581,16.0,199.0,64.0,F,2.0,259313.78999999998,4.0,7.0
3307754,7.0,94.0,71.0,U,2.0,77220.86,6.0,9.0
1822618,14.0,176.0,47.0,M,2.0,27614.1,1.0,4.0
9949831,6.0,81.0,74.0,U,2.0,64103.369999999995,2.0,5.0
8494129,16.0,197.0,54.0,F,2.0,44469.009999999995,6.0,9.0
5260443,8.0,107.0,54.5,F,2.0,69772.14,1.0,4.0
9711488,4.0,58.0,24.5,U,2.0,29782.659999999996,2.0,5.0
9192456,23.0,279.0,18.5,F,2.0,43720.91,0.0,3.0
4112456,12.0,147.0,31.5,M,2.0,23851.69,0.0,3.0
1828861,15.0,183.0,54.0,M,2.0,50265.58,1.0,4.0
5021259,8.0,98.0,69.5,M,2.0,35837.03,2.0,5.0
3664153,6.0,79.0,29.0,U,2.0,33829.78,5.0,8.0
5488689,6.0,78.0,53.5,U,2.0,46052.6,0.0,3.0
204361,11.0,142.0,33.5,M,3.0,66210.6,2.0,5.0
1990671,6.0,72.0,29.5,U,2.0,160690.43,6.0,9.0
1170810,8.0,107.0,24.5,F,5.0,110050.78,6.0,9.0
6135432,8.0,107.0,54.0,F,2.0,34870.549999999996,0.0,3.0
6869641,14.0,168.0,68.0,M,2.0,37249.68,4.0,7.0
9382804,9.0,119.0,41.0,U,2.0,35245.04,2.0,5.0
4512238,7.0,85.0,42.5,U,2.0,33782.43,3.0,6.0
7902487,5.0,70.0,56.0,U,2.0,54091.75,0.0,3.0
7064555,6.0,79.0,23.0,U,2.0,96670.70999999999,6.0,9.0
2990066,14.0,178.0,40.5,F,2.0,113328.26,4.0,7.0
9124808,24.0,297.0,80.0,U,2.0,112044.08,1.0,4.0
4265125,29.0,358.0,73.0,M,2.0,440417.26,6.0,9.0
4149505,7.0,85.0,28.5,U,2.0,55240.92,1.0,4.0
577427,8.0,105.0,46.5,F,2.0,57481.77,0.0,3.0
6213804,20.0,251.0,68.0,M,3.0,1616296.3099999998,3.0,6.0
2544329,20.0,250.0,57.5,F,2.0,150908.75,0.0,4.0
1462470,19.0,235.0,35.5,F,2.0,27967.039999999997,6.0,9.0
5837397,17.0,215.0,54.0,M,4.0,165599.24,6.0,9.0
6774011,15.0,180.0,41.5,F,4.0,1418466.71,4.0,7.0
9887022,12.0,145.0,63.5,M,2.0,72223.48,6.0,9.0
3801646,13.0,166.0,63.5,M,2.0,73111.06,2.0,5.0
5469096,5.0,71.0,26.0,U,2.0,35402.82,0.0,3.0
7902253,13.0,166.0,27.5,F,2.0,75047.14,0.0,3.0
6240949,6.0,73.0,21.5,U,3.0,34576.59,6.0,9.0
3118638,14.0,179.0,54.5,M,2.0,62481.14,6.0,9.0
1274145,12.0,154.0,45.0,F,2.0,42878.17,1.0,4.0
1551349,9.0,108.0,56.5,F,3.0,702106.24,6.0,9.0
7485585,30.0,365.0,25.5,M,3.0,96407.15,3.0,6.0
4107255,4.0,59.0,25.0,U,2.0,32988.259999999995,3.0,6.0
9961437,7.0,95.0,24.5,U,3.0,60032.99,3.0,6.0
3837682,12.0,154.0,30.5,M,3.0,258348.27000000002,1.0,4.0
3334970,15.0,188.0,43.0,M,3.0,100859.34999999999,2.0,5.0
6008625,13.0,159.0,33.0,F,3.0,164049.11,1.0,4.0
6298697,12.0,150.0,53.0,F,2.0,52554.11,1.0,4.0
8143738,11.0,132.0,53.5,M,2.0,112676.15,3.0,6.0
5666935,6.0,73.0,39.0,U,2.0,46186.27,4.0,7.0
1186083,6.0,78.0,23.0,U,2.0,62102.799999999996,1.0,4.0
4770939,5.0,69.0,26.0,U,2.0,28957.109999999997,2.0,5.0
846205,4.0,58.0,32.5,U,2.0,44355.14,3.0,6.0
4020546,9.0,114.0,73.0,F,2.0,41017.06,1.0,4.0
8615962,14.0,178.0,42.5,F,2.0,35330.49,3.0,6.0
1929698,7.0,90.0,27.5,M,2.0,48682.92,6.0,9.0
5173628,4.0,50.0,20.5,U,2.0,37443.7,2.0,5.0
7830483,27.0,334.0,60.5,M,2.0,1276087.7999999998,3.0,6.0
2319496,48.0,576.0,42.5,M,3.0,260086.65999999997,6.0,9.0
8922772,7.0,89.0,73.5,U,2.0,190410.14,3.0,6.0
8824795,5.0,71.0,48.5,U,2.0,31329.3,0.0,3.0
7871156,4.0,57.0,23.0,U,2.0,90107.91,6.0,9.0
4644231,29.0,358.0,56.0,F,3.0,189039.37,1.0,4.0
6010786,22.0,272.0,76.0,M,2.0,286036.05,3.0,6.0
2931649,10.0,126.0,40.0,F,2.0,109968.36,2.0,5.0
6215467,14.0,178.0,58.0,F,2.0,76404.48,0.0,3.0
5261517,5.0,71.0,58.5,F,2.0,257501.32,3.0,6.0
9848212,7.0,85.0,30.0,U,2.0,25468.489999999998,0.0,3.0
9325547,6.0,83.0,32.5,U,3.0,76690.78,2.0,5.0
7133551,29.0,355.0,56.5,M,2.0,27132.32,4.0,7.0
4481852,11.0,137.0,29.5,F,2.0,78970.32,1.0,4.0
9080038,27.0,327.0,54.0,M,3.0,71294.78,0.0,3.0
9292391,9.0,116.0,28.5,F,2.0,61234.58,1.0,4.0
2878434,5.0,67.0,52.5,U,2.0,31764.0,2.0,5.0
2758539,12.0,151.0,38.0,M,2.0,37265.44,4.0,8.0
7655906,27.0,331.0,58.0,M,2.0,256441.7,4.0,7.0
7284084,12.0,150.0,81.5,F,2.0,115064.0,5.0,8.0
8734702,13.0,160.0,54.5,F,2.0,56866.88,3.0,6.0
4454345,24.0,290.0,18.5,F,3.0,472893.29,5.0,8.0
7583640,23.0,277.0,48.5,U,3.0,202726.32,5.0,8.0
9107346,22.0,268.0,64.5,M,5.0,967322.8200000001,6.0,9.0
2040428,20.0,248.0,43.0,F,2.0,24528.0,4.0,7.0
5587983,18.0,218.0,56.0,F,3.0,48940.16,0.0,3.0
6004082,17.0,213.0,68.0,F,2.0,67093.66,3.0,6.0
4826644,17.0,210.0,72.5,M,2.0,314295.33999999997,4.0,7.0
5322577,9.0,115.0,36.5,M,2.0,63431.07,1.0,4.0
3000721,12.0,144.0,20.5,F,3.0,79289.43,1.0,5.0
4054828,6.0,72.0,44.0,U,2.0,26645.12,0.0,3.0
2712496,12.0,154.0,35.0,F,2.0,70380.66,4.0,7.0
1068441,14.0,178.0,70.0,F,2.0,49027.42,4.0,7.0
1674278,5.0,71.0,27.5,U,3.0,41734.84,6.0,9.0
2575421,7.0,89.0,41.5,U,3.0,62296.97,3.0,6.0
8901193,5.0,68.0,28.0,U,3.0,55821.56,6.0,9.0
3166954,31.0,381.0,73.0,F,3.0,298511.75,3.0,6.0
8573969,7.0,88.0,27.5,U,2.0,28403.23,6.0,9.0
3616817,15.0,185.0,60.5,M,2.0,27397.21,1.0,4.0
4557510,5.0,64.0,41.0,F,2.0,68563.0,1.0,4.0
6493011,18.0,222.0,82.5,F,3.0,536622.42,1.0,4.0
2566429,5.0,70.0,30.0,U,2.0,25056.329999999998,0.0,3.0
7911948,13.0,156.0,54.0,M,2.0,40632.61,1.0,4.0
1655558,16.0,194.0,41.5,M,2.0,115736.05,2.0,5.0
9502123,4.0,58.0,52.0,U,2.0,57515.45,6.0,9.0
1453759,6.0,82.0,47.5,F,2.0,58889.009999999995,2.0,5.0
2698324,15.0,189.0,35.0,M,2.0,57436.58,1.0,4.0
6046425,13.0,157.0,65.5,M,2.0,134129.46,1.0,4.0
4190442,4.0,59.0,37.0,U,2.0,30933.78,4.0,7.0
3356929,12.0,154.0,68.0,F,2.0,52157.02,5.0,8.0
9284614,6.0,73.0,25.0,U,2.0,25920.71,3.0,6.0
6472931,12.0,153.0,58.0,F,2.0,31985.21,0.0,3.0
7226122,10.0,122.0,30.5,M,2.0,65306.979999999996,6.0,9.0
4198690,12.0,154.0,36.0,M,2.0,164815.05,5.0,8.0
5809916,5.0,71.0,68.5,U,3.0,330977.51999999996,4.0,7.0
1533108,4.0,57.0,24.5,U,4.0,90030.9,6.0,9.0
8293466,10.0,126.0,33.5,M,2.0,67423.19,6.0,9.0
4848304,5.0,71.0,30.0,U,3.0,88552.48,6.0,9.0
5180865,14.0,178.0,56.5,F,2.0,103085.04,5.0,8.0
5163801,15.0,189.0,41.0,M,2.0,66990.22,0.0,3.0
1953774,4.0,58.0,68.5,U,2.0,191990.52000000002,1.0,4.0
2196116,17.0,215.0,58.0,M,2.0,39330.399999999994,1.0,4.0
8933203,11.0,137.0,24.0,F,2.0,27394.01,5.0,8.0
2739169,4.0,54.0,67.0,F,2.0,23965.32,5.0,8.0
1289831,11.0,136.0,43.5,F,2.0,76071.64,6.0,9.0
1145881,15.0,186.0,74.0,F,2.0,65336.13,1.0,4.0
3593958,6.0,72.0,32.0,M,2.0,63811.36,3.0,6.0
9434801,7.0,94.0,66.5,U,2.0,38916.149999999994,3.0,6.0
2795958,7.0,92.0,65.5,U,3.0,397759.86,1.0,4.0
800827,10.0,130.0,31.5,F,2.0,44168.91,1.0,4.0
6710384,22.0,273.0,79.0,M,2.0,58910.68,1.0,4.0
5576145,21.0,263.0,59.5,F,3.0,399693.5,3.0,6.0
344960,20.0,248.0,51.5,M,2.0,772366.74,3.0,6.0
5235557,18.0,222.0,65.0,M,3.0,709340.4700000001,4.0,7.0
5865564,7.0,94.0,56.0,U,2.0,215857.46000000002,6.0,9.0
5203020,12.0,150.0,60.0,M,2.0,55797.0,3.0,6.0
5297168,15.0,190.0,41.5,F,2.0,26040.89,1.0,4.0
9872506,19.0,236.0,50.0,M,2.0,58042.759999999995,3.0,6.0
4396200,7.0,90.0,59.5,U,3.0,87443.73999999999,5.0,8.0
3438593,4.0,57.0,26.0,M,2.0,40512.729999999996,5.0,8.0
2844459,5.0,66.0,21.0,U,3.0,65889.51999999999,3.0,6.0
3876955,8.0,100.0,41.5,U,2.0,217407.01,3.0,6.0
1098795,13.0,156.0,46.0,M,2.0,116032.2,1.0,4.0
3207711,9.0,117.0,42.0,M,2.0,101291.2,6.0,9.0
7260973,2.0,33.0,56.5,M,2.0,38337.85,1.0,4.0
59802,14.0,169.0,38.5,M,2.0,1791639.18,4.0,7.0
4379554,16.0,198.0,45.0,U,2.0,132030.43,5.0,8.0
896486,14.0,170.0,63.0,F,2.0,145984.59,4.0,7.0
675753,16.0,193.0,58.0,M,2.0,23933.679999999997,4.0,7.0
1274084,5.0,63.0,57.5,U,2.0,63893.5,5.0,8.0
7084230,5.0,65.0,36.0,F,3.0,137085.33000000002,3.0,6.0
1709818,8.0,106.0,34.0,M,2.0,81615.51,6.0,9.0
6006194,6.0,76.0,27.0,U,2.0,25246.329999999998,0.0,3.0
1396470,11.0,136.0,62.0,M,2.0,117809.53,1.0,4.0
5888619,9.0,110.0,30.5,M,3.0,99862.55,4.0,7.0
3084938,9.0,118.0,26.5,F,2.0,66187.59,0.0,3.0
5294201,8.0,106.0,66.0,U,2.0,27898.44,4.0,7.0
6618656,37.0,455.0,75.0,M,2.0,213076.21000000002,1.0,4.0
2145346,4.0,59.0,59.0,F,2.0,184363.27000000002,1.0,4.0
4974827,7.0,86.0,52.5,U,2.0,36891.45,3.0,6.0
723529,7.0,94.0,60.0,U,2.0,45052.16,6.0,9.0
9578094,11.0,142.0,32.0,M,2.0,33658.46,0.0,3.0
7237407,5.0,65.0,31.5,U,2.0,31095.19,1.0,4.0
5528159,6.0,79.0,55.0,U,2.0,38481.06,5.0,8.0
3484745,3.0,46.0,39.5,M,3.0,301262.49,2.0,5.0
7494942,14.0,173.0,36.0,F,2.0,193958.97999999998,2.0,5.0
3840710,10.0,126.0,63.5,F,2.0,64341.9,1.0,4.0
8345732,13.0,158.0,25.0,F,3.0,51415.64,3.0,6.0
9685510,4.0,51.0,48.0,U,2.0,27110.71,6.0,9.0
7949020,10.0,122.0,69.0,F,2.0,202830.14,6.0,9.0
1975414,19.0,238.0,55.5,M,2.0,45965.02,6.0,9.0
7881001,8.0,97.0,72.0,U,2.0,119678.43,4.0,7.0
5124454,20.0,251.0,29.0,F,3.0,99961.70999999999,3.0,6.0
8021927,11.0,133.0,50.0,F,3.0,41419.22,3.0,6.0
1601708,4.0,55.0,27.5,U,2.0,103239.04,6.0,9.0
8429153,9.0,109.0,32.0,F,2.0,43315.729999999996,0.0,3.0
6586655,26.0,312.0,46.5,F,2.0,39888.64,0.0,3.0
2704884,9.0,111.0,59.5,M,2.0,78966.62,6.0,9.0
4402012,4.0,59.0,35.5,U,3.0,46911.39,2.0,5.0
4497754,6.0,77.0,66.0,U,2.0,28689.039999999997,0.0,3.0
20185,15.0,189.0,60.5,F,2.0,69992.51999999999,2.0,5.0
2580270,15.0,190.0,40.0,M,3.0,358614.8,6.0,9.0
7510784,16.0,203.0,68.5,M,2.0,210074.40999999997,0.0,3.0
8193081,7.0,95.0,45.5,U,2.0,28985.0,1.0,4.0
2263444,4.0,48.0,39.0,U,2.0,95867.04,1.0,6.0
1126962,5.0,65.0,73.5,U,2.0,38350.149999999994,0.0,3.0
4197951,7.0,93.0,56.0,M,2.0,339062.45,1.0,4.0
7059525,25.0,311.0,20.5,M,2.0,49889.13,6.0,9.0
3501436,11.0,141.0,73.5,F,2.0,45285.82,4.0,7.0
4187030,5.0,60.0,22.5,U,3.0,54441.39,1.0,4.0
6660916,12.0,145.0,36.0,M,2.0,47755.05,2.0,5.0
2460796,29.0,358.0,66.5,M,2.0,281056.45,6.0,9.0
2512762,11.0,135.0,71.5,M,2.0,44193.979999999996,3.0,6.0
1134563,5.0,70.0,43.0,U,2.0,38670.09,2.0,5.0
3553475,5.0,66.0,22.0,F,2.0,29572.8,6.0,9.0
6505265,5.0,70.0,25.0,U,2.0,25108.329999999998,0.0,3.0
37897,13.0,156.0,61.5,F,4.0,207677.37,6.0,9.0
9041172,13.0,160.0,29.0,M,2.0,25585.87,2.0,5.0
8968672,8.0,96.0,26.5,U,2.0,51036.13,6.0,9.0
3452782,7.0,84.0,45.5,F,2.0,26816.089999999997,2.0,5.0
5997731,3.0,46.0,79.0,U,2.0,249001.47999999998,6.0,9.0
781811,3.0,37.0,58.5,F,2.0,710387.52,3.0,6.0
5098302,7.0,84.0,27.0,U,2.0,33544.95,5.0,8.0
5264085,6.0,78.0,41.0,U,2.0,32057.18,3.0,6.0
2951330,12.0,145.0,33.0,M,3.0,65191.369999999995,1.0,4.0
7636540,25.0,304.0,82.0,F,2.0,47126.92,6.0,9.0
5209748,4.0,59.0,27.0,U,2.0,51353.89,1.0,4.0
1819048,6.0,74.0,42.0,M,3.0,37717.14,2.0,5.0
927899,8.0,107.0,46.5,F,2.0,24879.89,6.0,9.0
4114730,7.0,89.0,39.5,U,3.0,77603.67,5.0,8.0
6685904,8.0,100.0,52.5,U,2.0,45434.6,1.0,4.0
2183140,13.0,165.0,34.5,F,2.0,27428.18,0.0,3.0
2835561,8.0,98.0,60.0,U,2.0,168083.52000000002,2.0,5.0
1589492,5.0,71.0,41.0,U,3.0,47033.899999999994,6.0,9.0
3133800,5.0,65.0,54.5,U,2.0,75571.48,1.0,4.0
6611713,5.0,60.0,66.0,M,2.0,28088.379999999997,2.0,5.0
9404359,8.0,96.0,26.5,U,2.0,32648.269999999997,0.0,3.0
6033754,16.0,192.0,43.0,M,2.0,52184.66,6.0,9.0
8468373,15.0,182.0,31.5,F,3.0,103256.55,6.0,9.0
851703,6.0,83.0,53.5,U,2.0,28066.579999999998,1.0,4.0
5795761,13.0,160.0,30.5,M,2.0,47940.75,6.0,9.0
7121682,6.0,76.0,35.5,M,2.0,28456.809999999998,0.0,3.0
3897463,6.0,81.0,25.5,U,2.0,61402.78,6.0,9.0
5646178,7.0,92.0,32.5,F,2.0,50091.38,1.0,4.0
9060474,7.0,88.0,44.0,U,2.0,95154.93,3.0,6.0
1332470,9.0,109.0,27.0,M,3.0,262178.27999999997,6.0,9.0
6739192,14.0,179.0,64.0,M,2.0,39766.119999999995,0.0,3.0
9331765,25.0,305.0,61.5,F,2.0,156415.58000000002,3.0,6.0
6443373,24.0,293.0,58.5,M,3.0,651741.38,6.0,9.0
9483870,23.0,286.0,48.0,F,2.0,59930.42,6.0,9.0
7931571,22.0,269.0,57.0,M,3.0,578481.66,5.0,8.0
6735012,18.0,227.0,23.0,M,2.0,98840.95,6.0,9.0
6013114,18.0,223.0,41.0,F,2.0,66938.95,0.0,3.0
9271466,16.0,200.0,64.5,F,2.0,106529.20999999999,0.0,3.0
8165001,5.0,71.0,57.0,M,2.0,422968.29,1.0,4.0
4395578,11.0,132.0,54.5,F,2.0,124501.83,0.0,3.0
6821756,7.0,90.0,27.0,U,2.0,47841.92,6.0,9.0
6301669,14.0,178.0,27.5,M,2.0,94436.84999999999,0.0,3.0
7848908,9.0,112.0,23.5,M,2.0,47114.42,6.0,9.0
6058024,5.0,64.0,65.0,M,2.0,177920.95,1.0,4.0
773274,10.0,120.0,50.5,F,2.0,68038.09,1.0,4.0
9064720,6.0,81.0,55.5,U,2.0,42773.899999999994,5.0,8.0
2493468,3.0,40.0,23.5,U,2.0,27417.62,4.0,7.0
1044443,15.0,190.0,63.0,M,2.0,46489.47,2.0,5.0
3863076,6.0,77.0,51.0,F,2.0,139211.56,3.0,6.0
4798063,5.0,71.0,26.5,U,2.0,51104.74,6.0,9.0
6713641,5.0,67.0,33.5,M,2.0,38815.659999999996,0.0,3.0
7273374,12.0,155.0,30.5,F,2.0,41469.52,2.0,5.0
2039364,9.0,109.0,48.0,U,2.0,116871.75,6.0,9.0
3524127,7.0,92.0,30.0,U,2.0,75365.29999999999,0.0,3.0
6435776,9.0,110.0,70.0,M,2.0,51909.13,6.0,9.0
2343199,14.0,173.0,34.0,F,2.0,50274.47,3.0,6.0
2244086,8.0,97.0,32.0,F,2.0,82610.29000000001,4.0,7.0
4915471,4.0,59.0,55.5,U,2.0,27013.289999999997,0.0,3.0
8245150,13.0,156.0,69.0,F,2.0,49263.47,2.0,5.0
2190702,12.0,153.0,68.5,M,4.0,62494.689999999995,1.0,4.0
3392170,10.0,123.0,28.0,F,2.0,36213.81,6.0,9.0
5882000,5.0,65.0,26.5,U,2.0,28962.73,3.0,6.0
6600855,6.0,82.0,24.0,U,4.0,104379.31,3.0,6.0
3889508,14.0,173.0,41.0,M,2.0,108580.3,6.0,9.0
3115591,4.0,57.0,25.5,U,2.0,30691.449999999997,6.0,9.0
8347065,12.0,154.0,58.5,M,2.0,72213.51999999999,1.0,4.0
3848025,14.0,168.0,34.5,M,2.0,150983.49,6.0,9.0
9279684,4.0,58.0,31.5,U,5.0,149002.15,6.0,9.0
6568225,5.0,70.0,28.5,U,2.0,42016.649999999994,2.0,5.0
2522628,12.0,150.0,24.5,F,2.0,27863.489999999998,1.0,4.0
7984893,16.0,193.0,64.0,M,3.0,159645.7,4.0,7.0
2238419,6.0,73.0,34.0,U,3.0,115247.56,6.0,9.0
9508923,7.0,90.0,40.5,U,3.0,276885.82,6.0,9.0
782257,16.0,195.0,65.0,F,2.0,33979.78,5.0,8.0
2214360,20.0,242.0,59.0,M,2.0,145444.63,4.0,7.0
2257185,12.0,155.0,30.0,F,2.0,93557.49,2.0,5.0
3933930,6.0,79.0,50.0,U,2.0,62842.93,2.0,5.0
9360276,14.0,169.0,35.5,F,2.0,94461.95,2.0,5.0
8465744,13.0,159.0,60.0,F,2.0,134643.96,0.0,3.0
6243234,37.0,450.0,54.5,F,2.0,66114.62,0.0,4.0
1811650,4.0,53.0,20.5,U,2.0,31239.859999999997,0.0,3.0
2558453,5.0,60.0,55.0,U,2.0,42623.24,2.0,5.0
698205,12.0,153.0,28.5,F,2.0,100979.09,1.0,4.0
8369912,8.0,106.0,60.5,F,2.0,46958.05,3.0,6.0
5476413,11.0,136.0,27.5,M,2.0,323441.49,1.0,4.0
8728238,9.0,108.0,55.0,M,2.0,24047.98,0.0,3.0
3416934,9.0,117.0,26.5,U,2.0,44899.259999999995,2.0,5.0
6771904,15.0,180.0,34.0,F,2.0,33068.57,6.0,9.0
2782863,6.0,72.0,27.5,U,2.0,156883.96999999997,6.0,9.0
9561726,24.0,295.0,56.0,M,2.0,257437.12,1.0,4.0
9929565,24.0,288.0,61.0,M,3.0,438680.26999999996,6.0,9.0
6781756,20.0,250.0,54.5,F,3.0,606052.25,6.0,9.0
3392094,20.0,250.0,50.0,F,2.0,231442.21999999997,0.0,3.0
1201286,20.0,247.0,43.0,M,3.0,135159.61,1.0,4.0
7625765,18.0,227.0,55.5,U,2.0,63570.52,0.0,3.0
5206871,18.0,226.0,34.0,F,2.0,90603.8,1.0,4.0
3917048,17.0,211.0,64.0,M,3.0,296627.49,5.0,8.0
4754836,15.0,180.0,32.0,F,2.0,108647.45999999999,0.0,3.0
7942731,13.0,163.0,70.0,F,2.0,25714.12,2.0,5.0
7624856,6.0,74.0,18.5,U,2.0,25883.3,6.0,9.0
