,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
34713,5305116,18.0,226.0,63.5,F,3.0,89726.65,2.0,5.0
34714,4461747,6.0,76.0,29.5,U,2.0,63946.81,0.0,3.0
34715,6218310,6.0,82.0,29.0,U,2.0,80077.58,6.0,9.0
34716,5556204,7.0,86.0,28.5,U,2.0,27012.16,0.0,3.0
34717,1491063,13.0,161.0,38.5,F,2.0,79656.23,0.0,3.0
34718,1168072,5.0,66.0,20.0,M,2.0,25110.04,4.0,7.0
34719,3698724,15.0,191.0,45.0,M,4.0,516063.28,6.0,9.0
34720,1103735,8.0,101.0,62.5,U,2.0,66099.81,6.0,9.0
34721,9096264,5.0,71.0,30.5,U,2.0,62584.99,6.0,9.0
34722,6515180,16.0,203.0,45.0,F,2.0,69257.33,6.0,9.0
34723,1286205,6.0,72.0,69.0,F,2.0,202966.5,1.0,4.0
34724,3506201,14.0,170.0,71.5,M,2.0,554766.63,6.0,9.0
34725,1892952,5.0,65.0,25.5,U,2.0,53346.94,6.0,9.0
34726,9432876,5.0,66.0,69.5,U,2.0,71678.65,3.0,6.0
34727,694911,6.0,79.0,51.5,U,3.0,65018.61,4.0,7.0
34728,5247593,6.0,83.0,41.0,U,2.0,36901.03,6.0,9.0
34729,6696097,15.0,180.0,35.0,M,2.0,58272.61,0.0,3.0
34730,5657750,15.0,182.0,49.5,F,2.0,54284.62,1.0,4.0
34731,9222982,4.0,56.0,35.0,U,2.0,45880.7,3.0,6.0
34732,8157247,13.0,157.0,39.0,F,2.0,39497.17,5.0,8.0
34733,1520419,5.0,60.0,75.0,U,2.0,144006.07,4.0,7.0
34734,3607333,12.0,149.0,41.5,F,2.0,58628.39,3.0,6.0
34735,8891137,5.0,64.0,24.5,U,3.0,123323.78,6.0,9.0
34736,8346839,15.0,183.0,54.0,U,2.0,77633.38,6.0,9.0
34737,4996959,32.0,395.0,52.5,M,3.0,344428.14,5.0,8.0
34738,335335,5.0,60.0,22.5,U,2.0,39305.01,0.0,3.0
34739,3160872,6.0,81.0,40.5,U,2.0,45639.15,5.0,8.0
34740,8529646,4.0,58.0,69.5,U,3.0,49349.39,6.0,9.0
34741,8438038,6.0,79.0,23.5,U,2.0,35321.48,1.0,4.0
34742,6255392,5.0,69.0,52.0,U,2.0,59217.06,0.0,3.0
34743,9088169,4.0,58.0,57.5,F,3.0,50000.44,4.0,7.0
34744,1454975,26.0,320.0,58.0,U,2.0,153115.63,2.0,5.0
34745,6694625,4.0,59.0,27.5,U,5.0,100221.52,5.0,8.0
34746,3073245,14.0,169.0,73.5,F,2.0,29167.03,4.0,7.0
34747,2175999,15.0,189.0,36.5,M,2.0,31281.63,1.0,4.0
34748,6568325,27.0,328.0,63.5,F,2.0,36602.44,1.0,5.0
34749,1466536,4.0,58.0,25.5,U,4.0,45902.81,6.0,9.0
34750,2044540,12.0,151.0,30.0,F,2.0,32556.45,1.0,4.0
34751,5927828,21.0,253.0,55.0,M,2.0,442531.89,4.0,7.0
34752,8385033,13.0,161.0,34.5,F,2.0,37663.29,0.0,3.0
34753,998606,11.0,132.0,30.5,F,2.0,40977.11,2.0,5.0
34754,8645980,32.0,384.0,61.0,F,3.0,936914.17,6.0,9.0
34755,7290342,22.0,265.0,59.0,F,3.0,36837.75,2.0,6.0
34756,9292116,22.0,264.0,24.0,M,2.0,32868.77,2.0,5.0
34757,3154316,21.0,253.0,48.5,F,2.0,294142.32,6.0,9.0
34758,2230504,20.0,242.0,32.5,M,3.0,51798.66,2.0,5.0
34759,8222302,19.0,230.0,77.0,F,2.0,85959.95,1.0,4.0
34760,2336436,17.0,214.0,55.0,M,2.0,312387.9,6.0,9.0
34761,1060955,17.0,208.0,57.0,F,2.0,158747.78999999998,1.0,4.0
34762,6433333,17.0,205.0,55.0,F,2.0,65399.1,3.0,6.0
34763,2009302,7.0,92.0,61.5,U,2.0,74971.56,2.0,5.0
34764,1052899,5.0,70.0,25.5,U,3.0,49319.01,4.0,7.0
34765,5631396,7.0,89.0,37.0,U,3.0,78966.1,6.0,9.0
34766,8792675,25.0,302.0,71.0,M,2.0,295832.75,0.0,3.0
34767,3460882,4.0,58.0,81.5,F,2.0,58202.92,3.0,6.0
34768,8271006,7.0,91.0,50.0,U,2.0,91725.1,1.0,4.0
34769,1229050,15.0,182.0,21.0,U,3.0,36520.83,0.0,3.0
34770,4193281,12.0,149.0,74.5,U,2.0,155735.69,5.0,8.0
34771,8648052,21.0,257.0,31.5,M,3.0,216363.72,6.0,9.0
34772,4766724,5.0,70.0,67.5,U,2.0,114255.51,1.0,4.0
34773,1645488,6.0,83.0,28.5,U,3.0,106445.04,5.0,8.0
34774,3841646,8.0,107.0,66.5,M,2.0,59138.66,6.0,9.0
34775,7609276,17.0,213.0,45.5,M,3.0,813641.17,6.0,9.0
34776,4465058,15.0,184.0,58.5,M,3.0,124131.84,1.0,5.0
34777,6376224,6.0,78.0,31.0,U,3.0,338552.67,5.0,8.0
34778,8037656,12.0,153.0,59.0,M,2.0,344874.28,3.0,6.0
34779,6513232,4.0,58.0,17.5,U,2.0,27746.18,1.0,4.0
34780,5919082,7.0,85.0,33.0,U,2.0,60123.1,6.0,9.0
34781,2869384,15.0,186.0,66.0,M,2.0,182957.53,3.0,6.0
34782,630614,34.0,418.0,55.0,M,2.0,131978.0,5.0,8.0
34783,196053,13.0,165.0,32.5,U,2.0,54154.15,4.0,7.0
34784,5913445,5.0,70.0,24.0,U,2.0,54979.75,0.0,3.0
34785,6545703,7.0,89.0,55.0,U,2.0,75335.72,4.0,7.0
34786,6167399,7.0,95.0,24.5,U,2.0,36523.3,3.0,6.0
34787,6602331,13.0,160.0,60.5,U,2.0,55713.98,5.0,8.0
34788,8950069,6.0,73.0,54.5,U,2.0,41589.01,6.0,9.0
34789,6473758,10.0,123.0,62.5,M,2.0,30017.65,3.0,6.0
34790,1596450,4.0,58.0,29.0,U,3.0,66110.47,5.0,8.0
34791,6994813,7.0,89.0,42.5,U,3.0,64411.13,6.0,9.0
34792,2606861,8.0,97.0,85.0,U,2.0,55930.51,4.0,7.0
34793,3663863,15.0,189.0,52.5,M,2.0,23789.61,0.0,3.0
34794,9604567,9.0,108.0,78.0,F,2.0,34924.24,1.0,4.0
34795,5719719,14.0,171.0,44.5,M,2.0,665244.56,2.0,5.0
34796,5601073,13.0,166.0,40.0,M,2.0,65952.84,4.0,7.0
34797,1741632,5.0,67.0,24.0,F,2.0,46664.25,5.0,8.0
34798,3816625,7.0,91.0,34.0,U,2.0,23797.25,2.0,5.0
34799,1670482,8.0,102.0,51.0,M,2.0,35155.78,1.0,4.0
34800,62791,8.0,99.0,62.5,U,3.0,715929.37,6.0,9.0
34801,7437226,6.0,82.0,30.5,U,4.0,197929.85,3.0,6.0
34802,770810,25.0,305.0,25.5,F,2.0,23959.1,4.0,7.0
34803,8705753,22.0,268.0,61.0,F,2.0,29240.1,0.0,3.0
34804,9052282,22.0,264.0,57.5,F,2.0,52703.92,2.0,5.0
34805,6579110,21.0,261.0,58.0,M,3.0,356741.22,5.0,8.0
34806,9545139,21.0,261.0,51.5,M,4.0,3577649.07,6.0,9.0
34807,6308747,21.0,261.0,27.0,M,2.0,29944.73,1.0,4.0
34808,638557,21.0,255.0,47.5,F,3.0,225316.08,1.0,4.0
34809,1323067,20.0,250.0,40.5,U,2.0,71047.63,5.0,8.0
34810,7321048,18.0,226.0,63.0,F,3.0,191942.68,6.0,9.0
34811,4390568,18.0,222.0,73.5,F,2.0,61329.68,3.0,6.0
34812,6864371,14.0,173.0,29.5,M,3.0,196178.41,6.0,9.0
34813,2462823,6.0,80.0,28.5,U,3.0,90009.01,4.0,7.0
34814,4658967,11.0,136.0,36.5,F,2.0,35953.03,6.0,9.0
34815,1544430,12.0,146.0,59.0,M,2.0,131587.22,5.0,8.0
34816,4615840,10.0,121.0,27.5,F,3.0,85651.92,6.0,9.0
34817,5832104,13.0,167.0,25.5,M,2.0,39167.8,1.0,4.0
34818,6217257,29.0,352.0,87.5,M,2.0,428754.82,6.0,9.0
34819,2596734,8.0,103.0,43.5,U,2.0,29124.26,3.0,6.0
34820,637858,6.0,82.0,50.5,U,2.0,179597.09999999995,1.0,4.0
34821,601368,5.0,66.0,41.0,U,2.0,28009.34,6.0,9.0
34822,4690966,16.0,193.0,80.0,F,2.0,43501.66,1.0,4.0
34823,9215075,16.0,195.0,45.5,F,2.0,35560.3,1.0,4.0
34824,945176,23.0,280.0,60.0,F,2.0,186893.95,4.0,7.0
34825,3939352,10.0,130.0,38.5,F,2.0,106799.41,0.0,3.0
34826,4559825,5.0,66.0,56.5,U,2.0,48743.99,5.0,8.0
34827,9792505,16.0,194.0,46.0,F,2.0,140496.09999999998,5.0,8.0
34828,9953208,5.0,60.0,51.5,U,2.0,31700.84,5.0,8.0
34829,6620013,5.0,70.0,55.5,F,3.0,102391.37,5.0,8.0
34830,4305565,11.0,133.0,38.0,F,2.0,25581.97,2.0,5.0
34831,9566907,15.0,181.0,25.5,M,3.0,80378.28,3.0,6.0
34832,9972992,12.0,147.0,32.5,M,2.0,34948.53,4.0,7.0
34833,4540939,6.0,72.0,37.0,M,2.0,26738.05,2.0,5.0
34834,707497,15.0,186.0,50.5,M,2.0,32077.84,1.0,4.0
34835,6573672,12.0,154.0,33.5,M,2.0,49519.13,0.0,3.0
34836,18660,18.0,222.0,45.0,M,2.0,98708.9,2.0,5.0
34837,8936701,4.0,54.0,19.0,U,2.0,26928.94,6.0,9.0
34838,7866590,4.0,58.0,31.5,U,2.0,29088.0,6.0,9.0
34839,7582181,2.0,34.0,60.5,U,2.0,30325.65,1.0,4.0
34840,6174342,5.0,66.0,65.5,U,3.0,47690.3,2.0,5.0
34841,7784030,11.0,139.0,27.5,M,2.0,43839.37,4.0,7.0
34842,2824309,25.0,309.0,27.5,M,3.0,374261.96,5.0,8.0
34843,828790,14.0,176.0,64.5,F,2.0,29722.52,2.0,5.0
34844,1779333,13.0,160.0,37.5,F,3.0,58489.33,5.0,8.0
34845,5334822,6.0,79.0,26.0,F,2.0,48146.34,1.0,4.0
34846,8602065,7.0,84.0,69.5,U,2.0,56507.56,4.0,7.0
34847,7507433,9.0,116.0,26.5,F,2.0,27424.46,0.0,4.0
34848,7514987,11.0,142.0,64.5,F,2.0,29827.48,3.0,6.0
34849,4397589,15.0,188.0,34.0,F,2.0,68350.48999999999,0.0,3.0
34850,8758703,16.0,196.0,55.5,F,3.0,206868.5,6.0,9.0
34851,1262208,4.0,59.0,35.5,U,2.0,39490.65,3.0,6.0
34852,3331992,4.0,58.0,53.0,U,2.0,48458.9,6.0,9.0
34853,6176305,13.0,156.0,62.5,M,2.0,135572.53999999998,1.0,4.0
34854,387579,6.0,76.0,20.5,U,2.0,29454.91,6.0,9.0
34855,7752727,25.0,303.0,30.5,F,2.0,61151.14,1.0,4.0
34856,4029417,23.0,285.0,50.5,F,3.0,361294.95,3.0,6.0
34857,8749659,21.0,260.0,65.5,M,4.0,272247.44,6.0,9.0
34858,9802061,21.0,258.0,44.0,M,2.0,52985.26,3.0,6.0
34859,5694003,21.0,253.0,39.5,M,3.0,37530.6,6.0,9.0
34860,7803837,22.0,267.0,56.0,M,3.0,315630.1,5.0,8.0
34861,2397900,5.0,62.0,58.5,F,2.0,268639.38,1.0,4.0
34862,4665347,5.0,70.0,22.5,U,2.0,38544.21,6.0,9.0
34863,8872073,13.0,166.0,71.0,M,2.0,383540.59,3.0,6.0
34864,1461624,5.0,70.0,44.5,U,3.0,184893.41,5.0,8.0
34865,4645740,9.0,111.0,54.0,F,2.0,23878.61,1.0,4.0
34866,3541332,8.0,104.0,34.0,F,2.0,66526.41,0.0,3.0
34867,6129738,15.0,181.0,77.0,F,2.0,41989.8,0.0,3.0
34868,3417295,16.0,194.0,55.0,F,3.0,82425.95999999999,5.0,8.0
34869,1176709,9.0,109.0,64.5,F,2.0,42105.62,6.0,9.0
34870,5627269,11.0,140.0,39.0,M,3.0,247987.94,6.0,9.0
34871,1869917,7.0,90.0,25.0,U,2.0,40232.48,1.0,4.0
34872,3711599,8.0,107.0,46.5,M,2.0,70990.44,1.0,4.0
34873,4399023,4.0,53.0,30.0,U,2.0,32219.15,2.0,6.0
34874,9554309,4.0,50.0,39.0,U,2.0,45572.69,4.0,7.0
34875,5271473,5.0,66.0,28.0,F,2.0,257994.34000000003,5.0,8.0
34876,1545221,10.0,120.0,34.5,M,2.0,103345.01,6.0,9.0
34877,1814596,15.0,181.0,46.5,M,2.0,24901.19,6.0,9.0
34878,8221811,3.0,46.0,42.5,M,2.0,37695.38,0.0,3.0
34879,9632599,4.0,59.0,81.0,U,2.0,96383.53,4.0,7.0
34880,624947,7.0,86.0,32.5,U,3.0,60807.17,1.0,4.0
34881,6996763,15.0,191.0,54.0,F,2.0,78260.04000000001,2.0,5.0
34882,5432649,15.0,190.0,31.0,F,2.0,70766.98,1.0,4.0
34883,5753974,5.0,70.0,51.0,F,2.0,30502.53,0.0,3.0
34884,4734110,6.0,74.0,44.0,F,2.0,28904.02,0.0,3.0
34885,3696592,5.0,67.0,35.5,U,2.0,39847.32,2.0,5.0
34886,9717008,26.0,316.0,50.5,U,3.0,83783.29000000001,6.0,9.0
34887,3973543,7.0,92.0,69.0,U,2.0,43318.92,1.0,4.0
34888,1887531,14.0,179.0,45.0,M,2.0,24805.56,0.0,3.0
34889,9922667,9.0,112.0,58.5,F,2.0,32568.94,0.0,3.0
34890,2876608,27.0,326.0,71.0,M,2.0,293755.0,5.0,8.0
34891,8617107,12.0,144.0,60.5,M,2.0,85386.97,3.0,6.0
34892,9391298,7.0,85.0,55.5,U,2.0,43088.05,3.0,6.0
34893,9784155,19.0,234.0,53.0,M,2.0,614718.37,3.0,6.0
34894,6497795,7.0,87.0,31.0,U,2.0,64803.43,0.0,3.0
34895,7495299,4.0,59.0,25.5,U,2.0,31397.44,2.0,5.0
34896,7549476,5.0,69.0,58.5,F,2.0,104203.45,4.0,7.0
34897,1440446,6.0,80.0,38.0,M,2.0,51257.14,6.0,9.0
34898,6355360,27.0,324.0,63.5,M,3.0,1145922.53,2.0,5.0
34899,1555059,7.0,94.0,32.0,U,2.0,35705.36,5.0,8.0
34900,7302432,11.0,139.0,42.0,F,3.0,92951.99,2.0,5.0
34901,2458102,7.0,90.0,20.5,U,2.0,31710.28,2.0,5.0
34902,9712676,35.0,420.0,35.0,F,2.0,79685.64,6.0,9.0
34903,9095428,12.0,145.0,26.5,F,2.0,27535.25,0.0,3.0
34904,7225180,8.0,101.0,64.5,U,2.0,82996.45,4.0,7.0
34905,7660455,13.0,159.0,63.0,F,2.0,68147.36,4.0,7.0
34906,4452247,9.0,108.0,41.5,F,2.0,76329.13,1.0,4.0
34907,51706,6.0,73.0,23.0,M,4.0,140006.03999999998,6.0,9.0
34908,7389969,24.0,289.0,72.5,M,2.0,114091.52,0.0,3.0
34909,4717090,21.0,253.0,58.0,F,2.0,345011.11,5.0,8.0
34910,2919531,21.0,253.0,54.0,M,2.0,234087.35,6.0,9.0
34911,5224346,19.0,239.0,42.5,M,4.0,161699.52999999994,3.0,6.0
34912,7631171,17.0,212.0,47.0,M,2.0,34845.99,3.0,6.0
34913,872142,5.0,70.0,55.0,M,2.0,691559.37,6.0,9.0
34914,5547565,9.0,108.0,56.5,F,2.0,34737.86,1.0,4.0
34915,9818086,10.0,123.0,28.5,F,2.0,45318.94,6.0,9.0
34916,6156458,13.0,160.0,63.5,M,2.0,52901.57,2.0,5.0
34917,480792,28.0,341.0,25.0,F,3.0,667240.9800000001,1.0,4.0
34918,6249518,9.0,118.0,57.5,U,2.0,37389.63,1.0,4.0
34919,973461,7.0,94.0,28.5,U,2.0,102370.72,2.0,5.0
34920,9144198,6.0,75.0,32.0,U,2.0,48722.12,3.0,6.0
34921,7656563,14.0,179.0,70.0,F,2.0,58147.3,2.0,5.0
34922,9690417,9.0,111.0,66.5,F,2.0,35251.96,6.0,9.0
34923,9032689,15.0,189.0,51.0,M,2.0,25318.12,6.0,9.0
34924,9486376,16.0,203.0,69.0,M,2.0,86402.15,0.0,3.0
34925,353658,5.0,67.0,22.0,U,2.0,38846.03,4.0,7.0
34926,4871180,4.0,58.0,27.0,U,2.0,27332.21,5.0,8.0
34927,2717723,6.0,83.0,30.0,U,2.0,32951.82,5.0,8.0
34928,4112563,11.0,142.0,36.5,M,2.0,51660.0,0.0,3.0
34929,6536450,4.0,58.0,61.0,U,2.0,41511.75,3.0,6.0
34930,6925271,5.0,67.0,64.5,U,2.0,257957.81,2.0,5.0
34931,408478,15.0,180.0,50.0,M,2.0,378752.71,0.0,3.0
34932,1152171,6.0,73.0,66.5,M,2.0,319008.0,6.0,9.0
34933,7501408,16.0,202.0,40.5,M,2.0,84963.47,2.0,5.0
34934,4699965,11.0,143.0,53.5,F,2.0,31081.84,1.0,4.0
34935,8760103,8.0,101.0,60.5,U,2.0,246441.94,1.0,4.0
34936,5602866,13.0,156.0,47.0,M,2.0,55244.73,1.0,4.0
34937,9898215,13.0,165.0,61.0,F,2.0,93665.38,6.0,9.0
34938,6969340,16.0,194.0,43.0,F,2.0,62256.57,1.0,4.0
34939,7720996,29.0,354.0,65.0,M,2.0,621354.4500000001,6.0,9.0
34940,2612320,8.0,96.0,56.5,U,2.0,204840.57,3.0,6.0
34941,357090,30.0,370.0,61.5,M,2.0,39475.05,3.0,6.0
34942,2217126,6.0,81.0,44.5,U,2.0,41592.66,0.0,3.0
34943,9560978,15.0,189.0,48.5,F,2.0,32229.85,0.0,3.0
34944,7433855,4.0,58.0,29.5,U,2.0,27646.85,0.0,3.0
34945,8350976,4.0,58.0,51.0,F,3.0,133914.95,6.0,9.0
34946,9379390,6.0,74.0,24.0,U,2.0,54882.66,0.0,3.0
34947,3650398,29.0,352.0,80.0,M,3.0,213958.95,1.0,4.0
34948,6615896,10.0,131.0,28.0,U,3.0,107281.89,6.0,9.0
34949,4990904,6.0,76.0,24.0,U,2.0,55043.95,5.0,8.0
34950,3119190,4.0,59.0,25.5,U,2.0,33445.16,6.0,9.0
34951,6409047,10.0,128.0,34.5,M,2.0,49188.65,2.0,5.0
34952,2270844,24.0,293.0,49.0,M,3.0,208786.39,4.0,7.0
34953,4928103,25.0,302.0,61.0,F,3.0,1629924.17,6.0,9.0
34954,1953978,22.0,272.0,58.5,U,2.0,61909.84,1.0,4.0
34955,7127299,22.0,268.0,30.5,M,2.0,89099.39,2.0,5.0
34956,8213550,22.0,266.0,60.0,U,2.0,63489.93,6.0,9.0
34957,743676,22.0,264.0,42.0,F,3.0,94685.61,2.0,5.0
34958,9099836,17.0,214.0,38.5,F,3.0,1217323.7999999998,2.0,5.0
34959,7735187,17.0,213.0,51.5,M,2.0,59078.02,0.0,3.0
34960,4659948,15.0,191.0,46.5,F,2.0,71118.4,1.0,4.0
34961,5872163,5.0,64.0,52.0,M,2.0,56867.9,2.0,5.0
34962,4667938,15.0,180.0,63.5,U,2.0,728324.7200000002,2.0,5.0
34963,1605977,15.0,186.0,66.5,M,5.0,1463395.19,5.0,8.0
34964,3549330,7.0,94.0,28.0,U,2.0,82522.9,1.0,4.0
34965,7856876,12.0,155.0,47.5,M,2.0,59435.07,2.0,5.0
34966,481553,12.0,154.0,53.5,M,2.0,24821.86,3.0,6.0
34967,1646565,7.0,95.0,68.0,U,2.0,46485.03999999999,6.0,9.0
34968,7771366,26.0,322.0,57.5,F,2.0,158479.37,6.0,9.0
34969,5257165,6.0,78.0,53.5,U,2.0,26349.53,0.0,3.0
34970,1910641,15.0,191.0,34.5,F,3.0,331499.89,6.0,9.0
34971,2623414,14.0,171.0,62.0,M,2.0,731131.7000000002,0.0,3.0
34972,226198,10.0,131.0,30.0,M,2.0,120557.71,4.0,7.0
34973,2268819,18.0,227.0,39.0,M,2.0,29848.96,1.0,4.0
34974,7093835,4.0,59.0,30.0,F,2.0,28662.7,0.0,3.0
34975,4565303,13.0,163.0,59.5,M,2.0,212915.0,0.0,3.0
34976,433814,13.0,163.0,27.0,F,2.0,71851.97,5.0,8.0
34977,9223987,11.0,142.0,31.0,F,2.0,46870.45,0.0,3.0
34978,6284055,4.0,58.0,38.0,U,2.0,44527.17,6.0,9.0
34979,184396,7.0,85.0,71.0,U,2.0,192600.66,6.0,9.0
34980,2563119,15.0,189.0,51.5,F,2.0,66689.76,6.0,9.0
34981,9584518,15.0,190.0,38.0,U,2.0,118465.26,5.0,8.0
34982,7194322,10.0,122.0,62.0,F,2.0,249363.5,6.0,9.0
34983,3073143,4.0,57.0,26.5,U,3.0,51479.85,4.0,7.0
34984,3143968,20.0,240.0,52.0,F,2.0,509714.58,4.0,7.0
34985,7750878,4.0,50.0,61.5,M,2.0,334956.43,2.0,5.0
34986,5912421,4.0,56.0,42.0,U,2.0,577413.17,6.0,9.0
34987,2095043,16.0,193.0,54.0,F,2.0,58341.24,0.0,3.0
34988,2992374,9.0,108.0,51.5,M,2.0,32293.3,1.0,4.0
34989,4694447,8.0,102.0,32.0,M,2.0,39812.73,4.0,7.0
34990,296527,15.0,190.0,53.5,F,2.0,39592.65,0.0,3.0
34991,2893361,14.0,178.0,32.5,M,2.0,28419.65,3.0,6.0
34992,2321875,5.0,66.0,74.5,U,2.0,61937.35,6.0,9.0
34993,8803813,4.0,59.0,41.5,U,2.0,144131.26,3.0,6.0
34994,1534361,12.0,155.0,34.0,M,2.0,53184.74,2.0,5.0
34995,4720168,24.0,298.0,65.5,M,5.0,899905.93,6.0,9.0
34996,63507,27.0,331.0,31.5,M,2.0,63604.99,1.0,4.0
34997,7122374,7.0,87.0,57.5,U,2.0,43289.74,0.0,3.0
34998,4544492,28.0,336.0,63.5,F,2.0,151492.97,3.0,6.0
34999,7042844,8.0,96.0,60.0,U,2.0,84753.17,5.0,8.0
35000,3258934,5.0,67.0,45.0,M,2.0,162717.19,2.0,5.0
35001,3694222,8.0,102.0,30.5,U,3.0,192073.29,0.0,3.0
35002,8565313,26.0,315.0,83.0,F,2.0,114670.17,2.0,5.0
35003,5378150,18.0,223.0,65.5,M,3.0,1188553.85,5.0,8.0
35004,1613086,17.0,209.0,60.5,M,2.0,23940.48,6.0,9.0
35005,9509869,9.0,108.0,58.5,M,2.0,46495.67999999999,1.0,4.0
35006,9664272,15.0,191.0,55.5,M,2.0,33612.759999999995,1.0,4.0
35007,9150859,9.0,111.0,70.5,M,2.0,32400.04,5.0,8.0
35008,4188694,20.0,240.0,62.0,F,2.0,286232.05,2.0,5.0
35009,1318873,15.0,184.0,73.0,M,2.0,111282.84,0.0,3.0
35010,6988240,12.0,147.0,19.5,F,2.0,29920.51,3.0,6.0
35011,2098270,3.0,44.0,57.0,U,3.0,217189.41,6.0,9.0
35012,2599021,4.0,58.0,63.5,U,2.0,31432.51,3.0,6.0
35013,1830716,13.0,162.0,64.0,F,2.0,345545.68,4.0,7.0
35014,2620479,6.0,72.0,20.5,U,2.0,27840.97,4.0,7.0
35015,8063400,4.0,59.0,62.5,F,2.0,34001.38,1.0,4.0
35016,5502400,8.0,106.0,29.0,M,2.0,170571.93,5.0,8.0
35017,592018,16.0,192.0,51.0,M,2.0,752551.77,0.0,3.0
35018,2468846,6.0,75.0,30.5,U,2.0,60152.2,4.0,7.0
35019,5250259,11.0,139.0,37.0,M,2.0,56795.44,0.0,3.0
35020,6405406,8.0,100.0,52.0,U,2.0,43318.89,1.0,4.0
35021,6854608,15.0,186.0,45.5,F,2.0,342018.51,0.0,3.0
35022,5725217,14.0,175.0,54.0,F,2.0,367012.2,6.0,9.0
35023,3672422,16.0,192.0,73.0,M,2.0,50859.67999999999,3.0,6.0
35024,8375447,11.0,142.0,39.0,U,2.0,55935.88,1.0,4.0
35025,1710657,12.0,154.0,45.0,F,2.0,29385.73,0.0,3.0
35026,6617851,23.0,282.0,67.0,F,2.0,358978.26,4.0,7.0
35027,4939829,7.0,95.0,53.5,U,2.0,184154.58,6.0,9.0
35028,6229611,11.0,142.0,26.0,M,2.0,46240.41,0.0,3.0
35029,9919505,7.0,85.0,36.5,U,3.0,42677.34,6.0,9.0
35030,9601587,15.0,180.0,29.0,M,2.0,29359.78,3.0,6.0
35031,8599689,12.0,152.0,62.5,M,2.0,24918.18,1.0,4.0
35032,6748470,10.0,122.0,48.0,F,2.0,73245.57,2.0,5.0
35033,5490525,9.0,114.0,25.5,M,2.0,59322.67,5.0,8.0
35034,3483824,5.0,70.0,52.5,U,2.0,28681.91,1.0,4.0
35035,4010843,9.0,110.0,54.5,M,2.0,34149.64,0.0,3.0
35036,8921210,27.0,331.0,34.0,F,2.0,181290.65,0.0,3.0
35037,4177680,4.0,55.0,68.0,U,2.0,27973.68,4.0,7.0
35038,2447199,11.0,139.0,66.0,F,2.0,174627.44,5.0,8.0
35039,4174880,35.0,421.0,86.5,M,3.0,1307373.86,6.0,9.0
35040,294034,8.0,98.0,56.0,U,2.0,47732.5,2.0,5.0
35041,2053842,12.0,144.0,30.0,F,2.0,25490.8,0.0,3.0
35042,1361650,6.0,76.0,62.5,U,2.0,68642.54000000001,2.0,5.0
35043,8406244,13.0,167.0,63.0,F,2.0,28912.16,2.0,5.0
35044,9414493,7.0,84.0,51.5,U,2.0,212337.22,2.0,5.0
35045,8524579,8.0,107.0,44.5,F,2.0,64832.99,1.0,4.0
35046,2433455,14.0,171.0,74.0,M,2.0,532161.36,6.0,9.0
35047,3387119,7.0,89.0,44.5,U,2.0,96358.91,0.0,3.0
35048,6264464,12.0,151.0,69.0,F,2.0,106189.98,1.0,4.0
35049,657787,7.0,90.0,56.5,U,2.0,148875.78,2.0,5.0
35050,2160088,12.0,144.0,36.5,F,2.0,51360.42,1.0,4.0
35051,8895529,8.0,105.0,28.5,M,2.0,46417.65,4.0,7.0
35052,6094341,7.0,94.0,58.0,U,2.0,135307.2,5.0,8.0
35053,8835231,23.0,277.0,83.5,F,2.0,143099.18,5.0,8.0
35054,8129727,22.0,274.0,49.0,F,2.0,37466.71,4.0,7.0
35055,9875946,22.0,273.0,60.0,M,2.0,31081.32,3.0,6.0
35056,1725212,22.0,272.0,65.0,F,2.0,325219.12,2.0,5.0
35057,2061268,20.0,249.0,70.0,F,4.0,282172.37,3.0,6.0
35058,497209,18.0,217.0,53.5,M,4.0,439375.03,6.0,9.0
35059,1115767,17.0,209.0,61.0,F,3.0,87482.1,2.0,5.0
35060,7181572,13.0,167.0,24.5,M,2.0,47804.94,2.0,5.0
35061,9919928,5.0,70.0,25.5,U,2.0,86357.22,6.0,9.0
35062,6659988,15.0,188.0,53.0,M,2.0,45807.92,3.0,6.0
35063,3800274,11.0,141.0,43.5,F,2.0,52090.01,0.0,3.0
35064,3527354,9.0,112.0,62.0,M,2.0,599081.9500000001,2.0,5.0
35065,3984593,4.0,58.0,28.0,U,2.0,40094.82,6.0,9.0
35066,9334240,8.0,100.0,35.5,U,2.0,28551.76,2.0,5.0
35067,8850713,11.0,143.0,39.0,F,2.0,42853.92,6.0,9.0
35068,95199,5.0,65.0,43.5,U,2.0,39415.49,5.0,8.0
35069,428064,5.0,67.0,21.5,U,3.0,47807.28,6.0,9.0
35070,116384,4.0,59.0,31.5,U,3.0,66811.1,6.0,9.0
35071,5834233,8.0,101.0,26.5,U,2.0,29857.87,1.0,4.0
35072,2532328,15.0,190.0,59.0,F,2.0,47394.4,4.0,7.0
35073,8631976,11.0,143.0,27.5,M,2.0,51340.63,3.0,6.0
35074,6623614,14.0,179.0,34.5,U,2.0,48803.57,1.0,4.0
35075,4873139,21.0,253.0,39.5,M,2.0,29913.77,5.0,8.0
35076,6732101,15.0,184.0,54.0,F,2.0,117676.32,0.0,3.0
35077,4341256,7.0,84.0,39.5,U,2.0,102973.28,6.0,9.0
