id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
4279900140,10/1/14,4,2,1650,5974,1,0,0,5,7,860,790,1972,0,98178,47.5008,-122.257,1940,6001,251000
5422560810,7/14/14,2,1.75,1510,5319,2,0,0,4,8,1510,0,1978,0,98052,47.6647,-122.13,1740,6160,406500
1657300270,3/12/15,4,2.25,3010,10925,2,0,0,4,9,3010,0,1988,0,98092,47.3326,-122.201,2690,10925,433495
8648210140,12/24/14,3,2.25,1510,6071,1,0,0,4,7,1150,360,1985,0,98042,47.3619,-122.077,1510,7271,265000
3034200247,2/6/15,3,1.75,1950,7260,1,0,0,3,8,1520,430,1957,0,98133,47.7187,-122.33,1950,7548,360000
2204500550,7/17/14,4,1,1800,12485,1,0,0,5,7,950,850,1955,0,98006,47.5729,-122.147,1290,9840,425000
7390400069,3/27/15,2,2.75,2810,11205,1,0,0,3,7,1510,1300,1968,0,98178,47.4869,-122.243,2520,13000,450000
1077100070,3/16/15,3,1.75,1760,8266,1,0,0,5,7,1760,0,1954,0,98133,47.7708,-122.339,1400,8519,449900
423059360,10/17/14,4,2.5,2040,5875,2,0,0,3,8,2040,0,2004,0,98056,47.5051,-122.17,2230,5459,345000
3316500200,10/9/14,4,2,1690,35346,1,0,0,3,7,1690,0,1967,0,98008,47.6149,-122.124,2050,37846,612500
1328300990,8/5/14,3,1.75,1530,7650,1,0,0,4,8,1530,0,1977,0,98058,47.4435,-122.128,1850,6804,317000
4443800505,5/7/15,3,1.5,1810,3880,1.5,0,0,4,8,1310,500,1929,0,98117,47.6835,-122.392,1400,3880,585000
7327500200,6/18/14,3,1.75,1180,14292,1,0,0,3,7,1180,0,1981,0,98045,47.4818,-121.733,1480,14400,455000
4054510310,12/1/14,4,4,4090,51908,2,0,0,3,11,4090,0,1991,0,98077,47.7226,-122.039,4290,41655,1040000
7525100060,8/20/14,4,2.25,2250,3463,2,0,0,4,8,2250,0,1968,0,98052,47.6324,-122.106,1850,2811,497000
3065600270,4/22/15,3,1.75,1070,6315,1,0,0,3,7,1070,0,1992,0,98023,47.2803,-122.356,1520,5707,226750
2881700273,8/19/14,4,2,1820,7102,1,0,0,3,7,1220,600,1950,0,98155,47.7447,-122.324,1650,8184,385000
7889600685,12/11/14,3,0.75,1080,5025,1,0,0,3,5,1080,0,1948,0,98146,47.4936,-122.335,1370,6000,205000
1137500070,9/29/14,4,2.5,2760,13093,2,0,0,4,9,2760,0,1989,0,98075,47.5845,-122.06,2810,13545,745000
5104530810,6/20/14,4,2.5,2550,4770,2,0,0,3,8,2550,0,2005,0,98038,47.3526,-122,2380,4590,371000
3905060070,8/29/14,4,2.5,2080,8504,2,0,0,3,8,2080,0,1991,0,98029,47.5703,-121.998,2000,6773,545000
6450302545,5/8/15,3,1,1280,5460,1.5,0,0,4,7,1280,0,1931,0,98133,47.7321,-122.334,1390,5500,443000
7972602435,3/18/15,2,1,950,6350,1,0,0,3,7,950,0,1951,0,98106,47.528,-122.352,1080,7620,287000
5423500240,6/24/14,3,1,1050,7577,1,0,0,3,7,1050,0,1983,0,98023,47.2891,-122.357,1430,7245,194000
8074200160,6/29/14,3,1,1800,7650,1,0,0,5,7,1800,0,1957,0,98056,47.4922,-122.178,1230,7650,265000
3317500070,4/8/15,4,2.75,3840,10004,1,0,2,4,9,2110,1730,1963,0,98040,47.5606,-122.225,3500,12118,1140000
6119700030,5/8/15,4,3.25,3674,12793,2,0,1,3,9,3674,0,1987,0,98166,47.4357,-122.343,3220,13100,699950
2568800160,10/15/14,4,1,1710,7000,1.5,0,0,3,7,1710,0,1950,0,98125,47.7037,-122.293,2030,7938,433000
2781250520,10/16/14,2,1.75,910,2693,1,0,0,3,6,910,0,2003,0,98038,47.3493,-122.025,1360,2693,200000
7230200310,4/9/15,3,1.5,1340,25160,1,0,0,3,7,1340,0,1968,0,98059,47.475,-122.111,1440,23680,289571
4400900030,6/2/14,4,2.75,2340,11034,1,0,0,3,8,1720,620,1967,0,98155,47.7686,-122.278,2370,11941,440000
4038300070,11/13/14,3,1.5,1510,8360,1,0,0,3,7,1120,390,1960,0,98007,47.6119,-122.133,1700,8360,400000
5706000070,10/14/14,4,2.5,2630,15000,2,0,0,5,8,2630,0,1962,0,98027,47.5262,-122.028,1770,8700,589000
825069078,3/24/15,5,2.25,3100,97661,2,0,0,3,9,3100,0,1986,0,98053,47.6624,-122.062,2370,53993,850000
363000045,1/2/15,3,1,940,3000,1.5,0,0,3,7,940,0,1903,0,98122,47.6033,-122.3,1210,3500,520000
1912100875,4/23/15,2,2.25,1370,1248,2,0,0,3,7,1200,170,2000,0,98102,47.6399,-122.32,1800,3360,555000
7853230200,3/9/15,3,2.5,2480,5082,2,0,0,3,7,2480,0,2004,0,98065,47.5297,-121.846,2480,5874,470000
9406500350,12/29/14,2,1.5,1068,1158,2,0,0,3,7,1068,0,1990,0,98028,47.753,-122.244,1078,1278,207000
5152960350,11/13/14,4,2.75,2390,9650,1,0,2,3,8,1620,770,1976,0,98003,47.3438,-122.322,2390,10000,379750
6021500320,5/7/15,4,1.75,2170,4600,1,0,0,3,7,1270,900,1950,0,98117,47.6894,-122.384,1750,4000,709000
7137910140,9/23/14,3,2.5,1520,9864,1,0,0,3,7,1160,360,1993,0,98092,47.3186,-122.171,1580,7425,240000
6117500955,2/4/15,4,1.5,2210,10497,1,0,0,4,8,1650,560,1953,0,98166,47.4321,-122.347,1840,12697,445500
269001331,9/9/14,5,2.5,3200,7863,1,0,3,5,8,1600,1600,1959,0,98199,47.6398,-122.39,2640,7680,1310000
1023059190,3/24/15,3,1.5,1160,10125,1,0,0,4,7,1160,0,1959,0,98059,47.4919,-122.151,1440,10018,210000
8961970560,8/11/14,4,2.5,2670,5895,2,0,0,3,8,2670,0,1999,0,98074,47.6066,-122.016,2820,6531,603000
3066400710,4/7/15,3,2.5,2520,10012,2,0,0,3,10,2520,0,1987,0,98074,47.6295,-122.051,2680,10071,720000
795000765,6/16/14,2,1,760,5500,1.5,0,0,3,5,760,0,1947,0,98168,47.5045,-122.329,1040,5515,92000
2767603535,1/26/15,3,1.75,1310,5000,2,0,0,4,7,1310,0,1901,0,98107,47.6722,-122.379,1270,4750,600000
7774200070,4/8/15,4,2.5,2750,13950,1,0,3,4,8,1380,1370,1948,0,98146,47.4938,-122.364,2460,13950,725000
4029400140,12/10/14,5,2.25,1790,10300,1,0,0,3,7,1270,520,1961,0,98155,47.7718,-122.292,1790,10300,409950
1954400060,5/6/14,3,2.5,1790,7167,2,0,0,3,8,1790,0,1989,0,98074,47.6176,-122.045,1680,7418,515000
2473002650,5/12/15,4,2.5,2400,11640,1,0,0,5,8,1800,600,1968,0,98058,47.4485,-122.139,2440,10823,495000
5451220200,6/24/14,4,2.25,2420,10200,2,0,0,4,9,2420,0,1973,0,98040,47.5336,-122.225,2390,10200,998000
1472700200,7/9/14,3,1.75,1710,8767,1,0,0,4,8,1710,0,1986,0,98033,47.6945,-122.188,2050,9200,630000
1661000060,8/1/14,3,1.75,2000,7480,1,0,0,3,8,1320,680,1972,0,98177,47.7734,-122.359,2000,8610,410000
2600110710,8/19/14,3,2.25,1580,11580,1,0,0,4,8,1580,0,1979,0,98006,47.5503,-122.155,2630,10009,602000
2600110560,11/12/14,4,2.75,2310,10232,1,0,0,5,8,1310,1000,1980,0,98006,47.5515,-122.153,2820,9886,750000
8617000060,7/8/14,4,3,3580,9316,2.5,0,0,3,10,2370,1210,1991,0,98007,47.595,-122.133,2580,9242,711600
8562720390,8/25/14,4,4,4320,8709,2,0,0,3,11,3190,1130,2006,0,98027,47.5369,-122.07,4010,8321,1050000
1137300890,12/17/14,3,2.5,2560,35265,2,0,0,3,9,2560,0,1981,0,98072,47.7354,-122.095,2820,35496,700500
4104900340,2/4/15,4,2.5,3220,18618,2,0,1,3,10,3220,0,1991,0,98056,47.5326,-122.181,2650,11896,710000
2616700560,12/4/14,3,2,1660,13085,1,0,0,3,7,1010,650,1985,0,98001,47.3298,-122.277,1660,7778,250000
1061500510,10/15/14,4,1.75,2420,8400,1,0,0,5,7,1620,800,1964,0,98056,47.5017,-122.165,1660,8400,350000
6411600370,5/15/14,7,3.5,2870,29699,1,0,0,3,7,1520,1350,1961,0,98125,47.7153,-122.327,1380,7555,475000
4154302075,1/16/15,2,1,830,7200,1,0,0,2,6,830,0,1920,0,98118,47.5604,-122.275,1150,6600,200000
1727500390,10/30/14,4,2.25,1710,7000,1,0,0,4,7,1040,670,1972,0,98034,47.719,-122.217,1780,6500,450000
2538410260,8/1/14,5,2.5,2600,4641,2,0,0,3,7,2600,0,2005,0,98058,47.4325,-122.146,2330,4589,316000
9269200520,10/16/14,1,1,670,4920,1,0,0,3,5,670,0,1920,0,98126,47.5342,-122.373,1050,4920,310000
7334400070,2/23/15,3,1.5,1500,11975,1,0,0,4,7,1500,0,1970,0,98045,47.4658,-121.758,1510,13875,392000
1972200696,10/6/14,3,3.25,1460,1254,3,0,0,3,8,1460,0,2000,0,98103,47.6535,-122.353,1400,1255,521000
2267000486,8/22/14,2,2,1540,7110,1,0,0,3,7,960,580,1949,0,98117,47.6932,-122.395,1860,7065,495000
1311800560,11/21/14,3,1.75,1250,8084,1,0,0,4,7,1250,0,1967,0,98001,47.3364,-122.276,1340,7680,209000
9542400075,6/6/14,4,2,2230,9900,1.5,0,0,5,9,2230,0,1959,0,98005,47.5979,-122.173,2510,11041,809950
3223069065,9/17/14,2,1.75,1800,224769,1,0,0,3,7,1420,380,1950,2008,98038,47.4327,-122.06,1620,112384,400000
1724500030,3/12/15,4,2.5,2400,7292,1,0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,1710,7909,415000
3751602797,7/2/14,4,2,2370,76665,2,0,0,4,8,2370,0,1978,0,98001,47.2831,-122.279,2110,19334,411000
809002030,9/11/14,2,2,1830,3600,1,0,0,4,7,1230,600,1926,0,98109,47.6359,-122.351,2020,3600,825000
993002127,2/23/15,3,2.25,1480,1384,3,0,0,3,8,1480,0,2008,0,98103,47.691,-122.342,1310,1329,436000
1473120140,7/8/14,4,2.5,2620,8331,2,0,0,3,9,2620,0,1991,0,98058,47.4357,-122.159,2760,8174,460000
7849200861,7/14/14,3,1,1300,5782,1,0,0,4,6,1300,0,1959,0,98065,47.524,-121.821,1020,7200,281000
269000030,8/25/14,4,1.5,3120,7680,1,0,3,3,8,1660,1460,1956,0,98199,47.646,-122.39,2900,7680,976000
2607760700,4/20/15,4,2.5,2400,10364,2,0,0,3,8,2400,0,1995,0,98045,47.4832,-121.799,2390,9918,485000
7715801090,7/25/14,3,2.5,1430,9240,2,0,0,3,7,1430,0,1984,0,98074,47.6258,-122.058,1480,8125,429000
1999600320,3/4/15,3,2.5,2480,7428,2,0,0,3,9,2480,0,1990,0,98006,47.5489,-122.185,2600,8322,729000
4221250340,4/9/15,3,2.5,2280,4757,2,0,0,3,8,2280,0,2003,0,98075,47.5901,-122.018,2280,4534,625000
3668000810,1/16/15,3,1.75,1390,9328,1,0,0,4,7,1390,0,1987,0,98092,47.2766,-122.146,1550,8374,218500
2337300370,2/6/15,3,1,1030,8395,1,0,0,4,7,1030,0,1960,0,98023,47.3322,-122.337,1370,9380,175000
1453602065,2/5/15,3,1,1120,8200,1,0,0,4,7,1120,0,1938,0,98125,47.7254,-122.29,1820,7205,442500
3359500960,3/21/15,3,2,1300,3000,2,0,0,3,7,1300,0,1986,0,98115,47.6728,-122.325,1670,4500,480000
6133100125,10/8/14,3,2.25,2410,9668,1,0,1,4,8,1540,870,1965,0,98117,47.6996,-122.391,2510,5250,715500
8562600260,11/20/14,3,1.75,1470,7350,1,0,0,3,8,1470,0,1963,0,98052,47.6687,-122.154,1470,7350,432500
2325069032,7/31/14,5,4.25,4720,18741,2,0,0,3,11,3210,1510,2005,0,98053,47.6347,-122.013,3880,37328,875000
1223039235,11/14/14,5,2.75,2910,13332,2,0,0,4,8,2910,0,1940,1991,98146,47.4977,-122.359,1760,8900,605000
4139480350,1/13/15,4,4,5000,12941,3,0,2,3,12,5000,0,2002,0,98006,47.55,-122.103,4560,12941,1690000
3348401382,2/10/15,3,2.25,1690,12662,1,0,0,5,7,1090,600,1982,0,98178,47.4972,-122.264,1950,9642,318000
164000267,10/16/14,2,1,1000,7228,1,0,0,4,7,1000,0,1947,0,98133,47.7294,-122.352,1100,7228,311300
1099900030,4/15/15,5,2.75,2400,7904,1,0,0,3,7,1450,950,1992,0,98188,47.4683,-122.263,2400,7475,325000
4139700260,11/17/14,5,3.5,3330,3705,2,0,0,3,9,2610,720,2008,0,98006,47.5567,-122.124,2810,3971,795000
6071800310,6/19/14,4,2.25,2060,10358,1,0,0,4,8,1320,740,1962,0,98006,47.5478,-122.174,2060,9676,558000
1321720140,5/28/14,4,2.5,3090,18645,2,0,0,3,9,3090,0,1995,0,98023,47.2902,-122.342,3610,20114,370000
8078460320,11/18/14,4,2.5,2350,7245,2,0,0,3,8,2350,0,1993,0,98074,47.6318,-122.023,2350,9419,598850
6388930570,10/23/14,3,2.5,2180,9722,2,0,0,3,8,2180,0,1994,0,98056,47.527,-122.173,2440,9722,515700
3709500060,6/20/14,3,2.5,1870,5013,2,0,0,3,8,1870,0,2003,0,98011,47.7552,-122.221,2040,5555,458000
5469500640,2/24/15,3,2.25,3530,13000,2.5,0,0,4,10,3530,0,1985,0,98042,47.3823,-122.159,2960,13000,583500
293910070,7/23/14,4,2.5,2460,4166,2,0,0,3,9,2460,0,2003,0,98034,47.7072,-122.232,2460,4964,653750
3158500340,7/11/14,3,2.5,1650,4725,2,0,0,3,8,1650,0,2011,0,98038,47.3548,-122.055,2000,4725,299000
2617300200,5/9/14,5,3,3480,57499,1,0,0,4,8,2340,1140,1976,0,98027,47.4574,-122.024,2020,40946,532000
521049200,7/8/14,3,2.75,3176,13391,2,0,3,4,9,2726,450,1985,0,98198,47.3429,-122.33,3470,12779,819000
7779200105,7/18/14,4,2.25,2420,9000,1,0,4,5,9,2000,420,1967,0,98146,47.4884,-122.363,2400,9035,945000
8651500710,11/6/14,4,2.5,2260,9696,1,0,0,3,9,2260,0,1983,0,98074,47.643,-122.066,2400,12111,608700
871000435,5/9/15,4,2,2380,6122,1,0,2,4,8,1310,1070,1949,0,98199,47.6506,-122.405,1810,5202,812000
217500140,5/13/14,5,2.5,3400,8970,1,0,0,4,8,1700,1700,1959,0,98133,47.7358,-122.335,1890,8475,464000
9290850810,6/13/14,4,2.5,3770,35081,2,0,0,3,10,3770,0,1989,0,98053,47.6908,-122.051,4000,35492,950000
6844700510,12/3/14,4,2.5,2672,4297,2,0,0,3,8,2020,652,2005,0,98115,47.6955,-122.289,1720,6120,700000
1232001040,10/16/14,3,1,1180,4219,1,0,0,3,7,1060,120,1939,0,98117,47.6867,-122.378,1630,4219,435000
3751601171,10/7/14,3,1.5,1810,14400,1,0,0,4,7,1810,0,1954,0,98001,47.2887,-122.269,1710,12000,229500
6117502220,11/17/14,3,3,2610,22672,1.5,1,4,4,8,2610,0,1952,0,98166,47.4414,-122.354,2810,22672,1580000
4322300140,11/3/14,3,2.25,1450,13439,1,0,0,4,7,1180,270,1963,0,98003,47.2811,-122.299,1520,12348,265000
1526059051,8/28/14,2,2,1600,64468,1,0,0,3,7,1600,0,1950,0,98072,47.7344,-122.143,1950,64468,995000
3800000160,7/9/14,3,2.5,2650,9380,1,0,0,5,8,1680,970,1975,0,98155,47.7756,-122.273,2310,9600,590000
1454600116,6/11/14,4,2.75,2490,17833,2,0,2,3,9,1490,1000,1979,0,98125,47.7206,-122.284,2640,16943,740000
4174600055,5/21/14,2,0.75,850,7710,1,0,2,5,6,550,300,1909,0,98108,47.5588,-122.301,2500,6022,360000
2594200566,4/6/15,4,2,1820,7200,1,0,0,3,7,1300,520,1976,0,98136,47.5161,-122.388,1770,8149,548500
8825900465,5/7/14,3,1.75,1960,4788,1,0,0,4,7,1090,870,1920,0,98115,47.6746,-122.312,1960,3960,599000
8562900310,6/13/14,3,1.75,2350,20820,1,0,0,4,8,1800,550,1978,0,98074,47.6095,-122.059,2040,10800,615000
1446401555,12/8/14,3,1.75,1320,6600,1,0,0,3,7,1320,0,1988,0,98168,47.4838,-122.33,1070,6594,292000
3528000140,10/23/14,4,2.5,3720,30649,2,0,0,3,10,3720,0,1988,0,98053,47.6651,-122.056,3220,29434,899000
7625704500,12/8/14,3,1.5,2210,6500,1,0,0,4,7,1030,1180,1912,0,98136,47.5434,-122.388,1750,6370,500000
3575302397,11/13/14,3,2.5,1910,11550,1.5,0,0,3,8,1910,0,2003,0,98074,47.6213,-122.064,2230,11550,580000
6190500340,5/9/14,4,2.5,2840,6268,2,0,0,3,9,2840,0,1998,0,98028,47.7386,-122.235,2790,6526,580000
475000510,11/18/14,3,1,1320,5000,1,0,0,4,7,1090,230,1920,0,98107,47.6674,-122.365,1700,5000,594000
7199340320,4/9/15,3,2.5,2440,7600,1,0,0,3,7,1420,1020,1981,0,98052,47.6966,-122.127,2060,7700,500000
3904940140,10/6/14,4,2.5,2420,8056,1,0,0,3,8,1680,740,1988,0,98029,47.5748,-122.013,2160,6807,550000
2310030390,4/29/15,3,1.75,1180,6260,1,0,0,4,8,1180,0,1993,0,98038,47.3531,-122.048,1580,7272,275000
2591800340,4/30/15,3,2.25,1820,7420,2,0,0,4,8,1820,0,1983,0,98058,47.4368,-122.162,1900,7526,390000
3505100126,6/26/14,3,3,3760,8500,2.5,0,3,4,10,3060,700,1910,0,98116,47.5815,-122.398,2610,5500,1250000
3361401977,8/26/14,3,2.25,1560,15340,2,0,0,3,7,1560,0,1997,0,98168,47.4989,-122.322,1560,8260,250000
5422570260,9/29/14,2,2.5,1790,5400,2,0,0,4,8,1790,0,1979,0,98052,47.6606,-122.128,1700,5760,405000
100600320,8/13/14,3,1,1430,7000,1,0,0,3,6,1430,0,1968,0,98023,47.3018,-122.369,1050,7700,213950
8099200030,12/22/14,3,1.5,1390,11340,1,0,0,4,7,1390,0,1963,0,98031,47.3984,-122.186,1740,11340,232000
7140600055,4/11/15,3,1,990,10800,1,0,0,4,6,990,0,1959,0,98002,47.293,-122.215,1060,10364,207000
3422049276,12/11/14,3,1.75,1880,30346,1,0,0,3,8,1880,0,1988,0,98001,47.3515,-122.291,2260,5883,310000
3157600240,9/3/14,3,2.5,2520,5000,3,0,0,3,9,2520,0,1990,0,98106,47.5664,-122.359,1130,5000,540000
91000135,5/7/15,4,1.5,2060,4000,1.5,0,2,3,7,1580,480,1920,1990,98103,47.6857,-122.353,1160,4000,750000
423059369,6/4/14,4,2.5,2150,7303,2,0,0,3,8,2150,0,2005,0,98056,47.5109,-122.183,1940,9569,392500
5152000030,2/4/15,5,2.5,2500,12220,1,0,0,3,8,1690,810,1962,0,98003,47.3335,-122.325,2130,12000,305000
7732300390,5/23/14,3,2.5,2390,9157,2,0,0,3,9,2390,0,1984,0,98052,47.6617,-122.15,2360,8250,735000
1954430390,7/7/14,4,2.5,2400,6137,2,0,0,3,8,2400,0,1990,0,98074,47.6187,-122.04,2120,7468,575000
7891600260,6/18/14,2,1,660,5000,1,0,0,3,6,660,0,1915,0,98106,47.5664,-122.364,1000,5000,175000
2329800140,12/3/14,4,2.5,1580,6633,2,0,0,4,7,1580,0,1984,0,98042,47.3768,-122.118,1590,6633,291000
8653900070,8/4/14,4,2.5,3250,8970,2,0,0,3,10,3250,0,1994,0,98075,47.5862,-122.037,3240,8449,791500
7740500070,7/10/14,3,2,1880,9659,1,0,0,3,8,1180,700,1951,0,98155,47.7497,-122.284,1780,9659,475000
3352401090,11/13/14,2,1,1190,11400,1,0,0,3,7,1190,0,1951,0,98178,47.5012,-122.265,1410,11400,238950
2767704756,10/20/14,3,3.5,1280,1257,2,0,0,3,8,1040,240,2000,0,98107,47.6721,-122.374,1280,1249,470000
7504400710,4/27/15,4,1.75,2380,15324,1,0,0,3,8,1610,770,1978,0,98074,47.6262,-122.049,2540,12608,420000
7787100390,4/20/15,3,2.5,2040,7605,2,0,0,3,8,2040,0,1996,0,98045,47.4876,-121.779,2150,7545,440000
4240400140,8/20/14,4,1.75,1440,4300,1.5,0,0,4,8,1290,150,1929,0,98117,47.6846,-122.372,1640,5000,656000
7202270570,7/14/14,3,2.5,2120,4310,2,0,0,3,7,2120,0,2001,0,98053,47.687,-122.037,2280,4380,559950
3037200045,11/13/14,2,2,990,5416,1,0,0,3,6,990,0,1935,0,98122,47.604,-122.311,1650,3360,600000
3750605247,8/4/14,3,1,1710,12000,1,0,0,4,7,1710,0,1972,0,98001,47.2616,-122.281,1310,9600,255000
7972604425,4/1/15,4,1.5,1840,7076,1.5,0,0,3,7,1840,0,1957,0,98106,47.5185,-122.345,1510,7320,210750
809002610,7/18/14,4,1,1150,2560,1.5,0,0,3,7,1150,0,1909,0,98109,47.6368,-122.355,1890,3000,485000
4123840570,10/20/14,3,2.5,2250,8076,2,0,0,3,8,2250,0,1995,0,98038,47.3667,-122.041,2180,7244,390000
1081200070,3/23/15,3,2.5,2460,12600,1,0,0,4,8,1810,650,1970,0,98059,47.473,-122.118,1820,11180,405000
9274204100,9/10/14,4,1,1540,4500,1.5,0,0,2,7,1540,0,1905,0,98116,47.587,-122.384,1920,6000,462500
1072010510,2/10/15,4,2.25,2210,14073,1,0,0,3,8,1630,580,1978,0,98059,47.4774,-122.142,2340,11340,435000
7202330160,11/19/14,3,2.5,1440,5434,2,0,0,3,7,1440,0,2003,0,98053,47.6818,-122.034,1560,3770,440000
8731990700,6/25/14,3,1.75,1790,7650,1,0,3,3,9,1790,0,1978,0,98023,47.3213,-122.385,2540,7600,299950
9828200746,5/4/15,2,1.5,1120,1024,2,0,0,3,8,1120,0,1970,1998,98122,47.6175,-122.298,1120,1549,440000
9407100310,11/13/14,3,2.5,1260,11877,1,0,0,3,7,1260,0,1975,0,98045,47.4442,-121.762,1430,9790,312620
6817800510,6/5/14,3,1.5,1180,12324,1,0,0,3,7,800,380,1981,0,98074,47.6337,-122.032,1280,11371,372500
7212680860,2/9/15,3,2.5,1730,8076,2,0,0,3,8,1730,0,1994,0,98003,47.2619,-122.308,1780,6930,297262
3260000570,2/10/15,4,3,2250,7245,1,0,0,4,7,1250,1000,1963,0,98005,47.6045,-122.169,1960,7245,735000
1139000400,8/26/14,3,1.5,1550,5034,2,0,0,4,7,1550,0,1922,0,98177,47.7072,-122.36,1820,7200,430000
8649401000,10/22/14,2,1.75,1070,9750,1.5,0,0,3,7,1070,0,1995,0,98014,47.7131,-121.319,970,9750,241000
6600400260,5/12/14,3,1,1460,9750,1,0,0,4,7,1460,0,1969,0,98042,47.3242,-122.144,1270,9750,201000
1797500435,4/20/15,2,1,1060,4000,1,0,0,4,7,1060,0,1910,0,98115,47.6731,-122.315,1770,4000,570000
2155000160,5/8/14,4,1.75,1840,9600,1,0,0,3,7,1220,620,1967,0,98052,47.6579,-122.125,1770,9720,538000
9526600340,5/12/15,3,2.5,2440,4244,2,0,0,3,8,2440,0,2011,0,98052,47.7057,-122.112,2690,4556,729000
2205500030,1/8/15,4,1.75,1700,14756,1,0,0,3,7,850,850,1955,0,98006,47.5762,-122.143,1680,10250,331500
2123049114,5/19/14,2,1,680,8064,1,0,0,3,6,680,0,1941,0,98188,47.469,-122.298,1340,10800,110700
8078050140,10/2/14,3,2,1700,8448,1,0,0,3,7,1700,0,1996,0,98022,47.2077,-122.011,1350,8587,245000
7617500075,7/21/14,3,1.75,2000,7111,1,0,0,4,7,1360,640,1956,0,98177,47.7676,-122.373,1830,9000,427000
381000240,8/6/14,4,1.75,2340,5940,1,0,0,3,8,1290,1050,1953,0,98115,47.6789,-122.281,1930,5940,650500
7568700260,8/14/14,2,1,1120,7440,1,0,0,4,7,1120,0,1939,0,98155,47.7405,-122.323,1170,7440,335900
1370803925,9/3/14,2,2,1510,5133,1.5,0,0,3,7,1510,0,1939,0,98199,47.6415,-122.401,1470,6000,535000
1250200786,1/22/15,5,2,2120,2400,1,0,0,4,6,1080,1040,1906,0,98144,47.5979,-122.297,1690,4400,360000
7399300510,2/4/15,3,2.25,1500,8100,1,0,0,3,7,1210,290,1968,0,98055,47.4632,-122.19,1600,7896,294900
5430300106,3/11/15,2,1,1030,5934,1,0,0,4,7,1030,0,1928,0,98115,47.6828,-122.287,1420,5588,460000
2954400310,9/15/14,4,3.5,5440,38900,2,0,0,3,12,5440,0,1990,0,98053,47.6605,-122.069,4830,41313,1770000
9209900335,5/9/14,2,1,1150,4400,1,0,0,4,7,1150,0,1905,0,98112,47.6226,-122.292,1240,4400,463000
1920079062,12/22/14,5,1.5,2420,43560,1,0,2,3,8,1500,920,1962,0,98022,47.208,-121.963,1620,17331,332000
7227800055,9/9/14,4,2,1750,8116,1,0,0,4,5,1750,0,1943,0,98056,47.5097,-122.181,1440,7865,199500
7227800055,11/24/14,4,2,1750,8116,1,0,0,4,5,1750,0,1943,0,98056,47.5097,-122.181,1440,7865,247000
3296900160,6/9/14,4,2.5,2170,14024,2,0,0,3,8,2170,0,1992,0,98019,47.7346,-121.97,2240,14029,442500
3421069053,6/19/14,3,2,2540,237402,1,0,0,3,9,2540,0,2007,0,98022,47.2688,-122.024,2200,229125,600000
7202380340,9/3/14,3,2.5,1690,3827,2,0,0,3,7,1690,0,2005,0,98053,47.6768,-122.029,1690,3129,449000
6716700240,3/6/15,4,1,1600,4500,1.5,0,0,4,7,1600,0,1926,0,98115,47.6804,-122.316,1720,4500,725000
1431400070,2/5/15,3,1,1060,7900,1,0,0,3,7,1060,0,1961,2001,98058,47.4604,-122.18,1310,7900,215000
9554200200,12/18/14,2,1.75,1990,6549,1,0,0,3,7,1170,820,1948,0,98115,47.7,-122.296,1640,7202,582500
1310900140,6/24/14,4,2.25,2210,9371,2,0,0,4,8,2210,0,1968,0,98032,47.3634,-122.279,2300,11584,305000
9454200030,9/23/14,4,2.75,3090,7650,2,0,2,3,8,2340,750,1959,1989,98042,47.3622,-122.157,2760,10370,734000
1402810140,5/5/14,3,2,1050,10072,1,0,0,3,7,1050,0,1986,0,98019,47.7341,-121.976,1130,10087,300000
1823069155,5/5/14,5,1.75,2550,71874,1,0,0,5,7,1810,740,1960,0,98027,47.4845,-122.08,2170,51400,525888
2530800070,9/11/14,4,2.5,2095,4400,1.5,0,0,5,8,1295,800,1910,0,98116,47.5838,-122.39,1980,4400,711000
4024100496,7/16/14,3,1.75,1520,12282,1,0,0,3,8,1220,300,1978,0,98155,47.7516,-122.299,1860,13500,360000
5252000200,12/10/14,5,2.5,2750,12350,2,0,0,3,8,2750,0,1987,0,98031,47.419,-122.206,1650,9810,357000
7331900270,9/30/14,3,1.75,1200,9266,1,0,0,4,7,1200,0,1960,0,98002,47.314,-122.208,1200,9266,235000
1574700140,8/8/14,3,1.75,1830,9720,1,0,1,3,7,1150,680,1928,1976,98040,47.5511,-122.23,3380,10854,550000
162500030,12/5/14,3,1,1160,7202,1,0,0,4,7,1160,0,1957,0,98133,47.7675,-122.334,1620,8598,324000
3705900292,4/28/15,3,2,1750,9239,1,0,0,3,8,1410,340,1989,0,98133,47.7583,-122.339,1720,7874,420000
2141500070,6/19/14,4,2.5,2400,7693,2,0,0,3,8,2400,0,2003,0,98059,47.4881,-122.142,2400,8038,450000
8562750060,4/20/15,5,3.5,4140,6770,2,0,0,3,9,3030,1110,2004,0,98027,47.5381,-122.069,3960,5431,825000
7349620030,7/22/14,4,2.25,2115,6234,2,0,0,3,7,2115,0,1998,0,98002,47.285,-122.201,2440,6366,272000
2523039315,10/22/14,3,2,2580,15653,1.5,0,0,3,9,2580,0,1990,0,98166,47.4561,-122.361,1920,9840,481000
